Time,Open,High,Low,Latest,Change,%Change,Volume
2000-02-28,8.3108,8.5,8.3057,8.3108,-0.0038,-0.05%,0
2000-02-29,8.3723,8.3903,8.2546,8.3723,0.0615,+0.74%,0
2000-03-01,8.2802,8.3981,8.2638,8.2802,-0.0921,-1.10%,0
2000-03-02,8.3562,8.4005,8.2589,8.3562,0.076,+0.92%,0
2000-03-03,8.3918,8.4119,8.3414,8.3918,0.0356,+0.43%,0
2000-03-06,8.4174,8.435,8.3568,8.4174,0.0256,+0.31%,0
2000-03-07,8.4213,8.463,8.3975,8.4213,0.0039,+0.05%,0
2000-03-08,8.4242,8.4887,8.3892,8.4242,0.0029,+0.03%,0
2000-03-09,8.3769,8.4548,8.3754,8.3769,-0.0473,-0.56%,0
2000-03-10,8.3979,8.4363,8.3695,8.3979,0.021,+0.25%,0
2000-03-13,8.4121,8.4369,8.3334,8.4121,0.0142,+0.17%,0
2000-03-14,8.4189,8.4672,8.4041,8.4189,0.0068,+0.08%,0
2000-03-15,8.4274,8.4469,8.3969,8.4274,0.0085,+0.10%,0
2000-03-16,8.399,8.457,8.3872,8.399,-0.0284,-0.34%,0
2000-03-17,8.4017,8.4448,8.3783,8.4017,0.0027,+0.03%,0
2000-03-20,8.406,8.4394,8.3862,8.406,0.0043,+0.05%,0
2000-03-21,8.4755,8.4808,8.4,8.4755,0.0695,+0.83%,0
2000-03-22,8.4736,8.5222,8.4502,8.4736,-0.0019,-0.02%,0
2000-03-23,8.3525,8.4786,8.3523,8.3525,-0.1211,-1.43%,0
2000-03-24,8.3163,8.3945,8.2996,8.3163,-0.0362,-0.43%,0
2000-03-27,8.4042,8.4181,8.2908,8.4042,0.0879,+1.06%,0
2000-03-28,8.3884,8.4249,8.3332,8.3884,-0.0158,-0.19%,0
2000-03-29,8.4669,8.502,8.3945,8.4669,0.0785,+0.94%,0
2000-03-30,8.3944,8.4939,8.3748,8.3944,-0.0725,-0.86%,0
2000-03-31,8.4718,8.4895,8.378,8.4718,0.0774,+0.92%,0
2000-04-03,8.4422,8.5313,8.4398,8.4422,-0.0296,-0.35%,0
2000-04-04,8.4511,8.5228,8.3469,8.4511,0.0089,+0.11%,0
2000-04-05,8.4605,8.4761,8.4098,8.4605,0.0094,+0.11%,0
2000-04-06,8.4659,8.4913,8.4394,8.4659,0.0054,+0.06%,0
2000-04-07,8.5107,8.5178,8.4603,8.5107,0.0448,+0.53%,0
2000-04-10,8.4897,8.5225,8.4732,8.4897,-0.021,-0.25%,0
2000-04-11,8.5279,8.5431,8.4783,8.5279,0.0382,+0.45%,0
2000-04-12,8.5276,8.5605,8.5056,8.5276,-0.0003,0.00%,0
2000-04-13,8.5367,8.5573,8.5007,8.5367,0.0091,+0.11%,0
2000-04-14,8.5185,8.5612,8.5066,8.5185,-0.0182,-0.21%,0
2000-04-17,8.595,8.5979,8.4599,8.595,0.0765,+0.90%,0
2000-04-18,8.612,8.6613,8.5654,8.612,0.017,+0.20%,0
2000-04-19,8.6847,8.7257,8.615,8.6847,0.0727,+0.84%,0
2000-04-20,8.7093,8.7238,8.6595,8.7093,0.0246,+0.28%,0
2000-04-24,8.6713,8.697,8.6176,8.6713,-0.038,-0.44%,0
2000-04-25,8.8611,8.8904,8.6569,8.8611,0.1898,+2.19%,0
2000-04-26,8.8151,8.8905,8.8008,8.8151,-0.046,-0.52%,0
2000-04-27,8.9497,8.9864,8.8049,8.9497,0.1346,+1.53%,0
2000-04-28,8.9642,9.0114,8.9261,8.9642,0.0145,+0.16%,0
2000-05-01,8.8831,8.978,8.8793,8.8831,-0.0811,-0.90%,0
2000-05-02,8.9334,8.9865,8.8735,8.9334,0.0503,+0.57%,0
2000-05-03,9.0124,9.0721,8.9055,9.0124,0.079,+0.88%,0
2000-05-04,9.0998,9.1161,9.0044,9.0998,0.0874,+0.97%,0
2000-05-05,9.0749,9.135,9.0203,9.0749,-0.0249,-0.27%,0
2000-05-08,9.0803,9.1351,9.0175,9.0803,0.0054,+0.06%,0
2000-05-09,9.019,9.1065,9.0095,9.019,-0.0613,-0.68%,0
2000-05-10,9.0518,9.0578,8.9715,9.0518,0.0328,+0.36%,0
2000-05-11,9.1224,9.1596,9.0324,9.1224,0.0706,+0.78%,0
2000-05-12,8.9252,9.1334,8.9211,8.9252,-0.1972,-2.16%,0
2000-05-15,8.9699,8.9886,8.9285,8.9699,0.0447,+0.50%,0
2000-05-16,9.0317,9.0604,8.9727,9.0317,0.0618,+0.69%,0
2000-05-17,9.1392,9.179,9.0457,9.1392,0.1075,+1.19%,0
2000-05-18,9.1264,9.156,9.0993,9.1264,-0.0128,-0.14%,0
2000-05-19,9.096,9.2063,9.0794,9.096,-0.0304,-0.33%,0
2000-05-22,9.1135,9.1561,9.0795,9.1135,0.0175,+0.19%,0
2000-05-23,9.1287,9.1643,9.037,9.1287,0.0152,+0.17%,0
2000-05-24,9.1189,9.1533,9.0737,9.1189,-0.0098,-0.11%,0
2000-05-25,9.0538,9.184,9.0538,9.0538,-0.0651,-0.71%,0
2000-05-26,8.939,9.0976,8.9077,8.939,-0.1148,-1.27%,0
2000-05-29,8.9796,9.0007,8.9213,8.9796,0.0406,+0.45%,0
2000-05-30,8.9418,8.9919,8.8611,8.9418,-0.0378,-0.42%,0
2000-05-31,8.8982,8.9674,8.8777,8.8982,-0.0436,-0.49%,0
2000-06-01,8.9052,8.9553,8.8729,8.9052,0.007,+0.08%,0
2000-06-02,8.8114,8.9424,8.7798,8.8114,-0.0938,-1.05%,0
2000-06-05,8.7391,8.8066,8.7295,8.7391,-0.0723,-0.82%,0
2000-06-06,8.6675,8.7733,8.6321,8.6675,-0.0716,-0.82%,0
2000-06-07,8.6226,8.6862,8.597,8.6226,-0.0449,-0.52%,0
2000-06-08,8.6988,8.7405,8.5707,8.6988,0.0762,+0.88%,0
2000-06-09,8.7138,8.7818,8.6779,8.7138,0.015,+0.17%,0
2000-06-12,8.6869,8.7537,8.6758,8.6869,-0.0269,-0.31%,0
2000-06-13,8.6198,8.7024,8.6054,8.6198,-0.0671,-0.77%,0
2000-06-14,8.5711,8.6435,8.553,8.5711,-0.0487,-0.56%,0
2000-06-15,8.6217,8.6605,8.5616,8.6217,0.0506,+0.59%,0
2000-06-16,8.5819,8.6576,8.5621,8.5819,-0.0398,-0.46%,0
2000-06-19,8.5969,8.6154,8.5508,8.5969,0.015,+0.17%,0
2000-06-20,8.5884,8.6425,8.5838,8.5884,-0.0085,-0.10%,0
2000-06-21,8.6861,8.7209,8.6161,8.6861,0.0977,+1.14%,0
2000-06-22,8.7576,8.7686,8.6665,8.7576,0.0715,+0.82%,0
2000-06-23,8.7382,8.7968,8.6806,8.7382,-0.0194,-0.22%,0
2000-06-26,8.7616,8.7925,8.7223,8.7616,0.0234,+0.27%,0
2000-06-27,8.6776,8.7647,8.6747,8.6776,-0.084,-0.96%,0
2000-06-28,8.6785,8.7106,8.631,8.6785,0.0009,+0.01%,0
2000-06-29,8.5862,8.6968,8.5665,8.5862,-0.0923,-1.06%,0
2000-06-30,8.5866,8.5984,8.5355,8.5866,0.0004,0.00%,0
2000-07-03,8.6095,8.6278,8.5665,8.6095,0.0229,+0.27%,0
2000-07-04,8.608,8.6486,8.5945,8.608,-0.0015,-0.02%,0
2000-07-05,8.5854,8.6112,8.5604,8.5854,-0.0226,-0.26%,0
2000-07-06,8.6177,8.6215,8.5398,8.6177,0.0323,+0.38%,0
2000-07-07,8.5935,8.6341,8.5652,8.5935,-0.0242,-0.28%,0
2000-07-10,8.5681,8.5993,8.5394,8.5681,-0.0254,-0.30%,0
2000-07-11,8.5907,8.6122,8.5437,8.5907,0.0226,+0.26%,0
2000-07-12,8.6401,8.6722,8.5672,8.6401,0.0494,+0.58%,0
2000-07-13,8.7042,8.7402,8.6322,8.7042,0.0641,+0.74%,0
2000-07-14,8.7068,8.7402,8.6826,8.7068,0.0026,+0.03%,0
2000-07-17,8.7405,8.7574,8.6772,8.7405,0.0337,+0.39%,0
2000-07-18,8.8285,8.8412,8.728,8.8285,0.088,+1.01%,0
2000-07-19,8.8536,8.8889,8.8346,8.8536,0.0251,+0.28%,0
2000-07-20,8.7698,8.8991,8.7641,8.7698,-0.0838,-0.95%,0
2000-07-21,8.7405,8.7901,8.731,8.7405,-0.0293,-0.33%,0
2000-07-24,8.7634,8.7891,8.7333,8.7634,0.0229,+0.26%,0
2000-07-25,8.7349,8.772,8.6632,8.7349,-0.0285,-0.33%,0
2000-07-26,8.7025,8.7307,8.673,8.7025,-0.0324,-0.37%,0
2000-07-27,8.7989,8.8066,8.6715,8.7989,0.0964,+1.11%,0
2000-07-28,8.8667,8.8705,8.7993,8.8667,0.0678,+0.77%,0
2000-07-31,8.8535,8.8832,8.8307,8.8535,-0.0132,-0.15%,0
2000-08-01,8.8989,8.9241,8.8275,8.8989,0.0454,+0.51%,0
2000-08-02,8.9597,8.9785,8.8994,8.9597,0.0608,+0.68%,0
2000-08-03,8.973,9.0595,8.917,8.973,0.0133,+0.15%,0
2000-08-04,8.9137,9.0362,8.889,8.9137,-0.0593,-0.66%,0
2000-08-07,8.9199,8.9444,8.8892,8.9199,0.0062,+0.07%,0
2000-08-08,8.9838,9.0206,8.8713,8.9838,0.0639,+0.72%,0
2000-08-09,8.9983,9.0235,8.9758,8.9983,0.0145,+0.16%,0
2000-08-10,8.942,8.9969,8.9125,8.942,-0.0563,-0.63%,0
2000-08-11,8.9294,8.9634,8.8774,8.9294,-0.0126,-0.14%,0
2000-08-14,8.9103,8.9694,8.9058,8.9103,-0.0191,-0.21%,0
2000-08-15,8.8779,8.9198,8.8752,8.8779,-0.0324,-0.36%,0
2000-08-16,8.8553,8.9287,8.8447,8.8553,-0.0226,-0.25%,0
2000-08-17,8.8041,8.8881,8.8016,8.8041,-0.0512,-0.58%,0
2000-08-18,8.8998,8.9027,8.8024,8.8998,0.0957,+1.09%,0
2000-08-21,8.9231,8.9313,8.8915,8.9231,0.0233,+0.26%,0
2000-08-22,9.0109,9.0113,8.903,9.0109,0.0878,+0.98%,0
2000-08-23,8.9882,9.0415,8.9802,8.9882,-0.0227,-0.25%,0
2000-08-24,8.9853,9.0117,8.9352,8.9853,-0.0029,-0.03%,0
2000-08-25,8.9685,9.0161,8.9358,8.9685,-0.0168,-0.19%,0
2000-08-28,8.9607,8.9782,8.9418,8.9607,-0.0078,-0.09%,0
2000-08-29,9.0421,9.0554,8.9465,9.0421,0.0814,+0.91%,0
2000-08-30,9.0465,9.0862,9.0176,9.0465,0.0044,+0.05%,0
2000-08-31,9.0889,9.1125,9.0038,9.0889,0.0424,+0.47%,0
2000-09-01,8.9968,9.096,8.9905,8.9968,-0.0921,-1.01%,0
2000-09-04,9.0001,9.0089,8.9499,9.0001,0.0033,+0.04%,0
2000-09-05,9.0753,9.1125,8.9789,9.0753,0.0752,+0.84%,0
2000-09-06,9.2057,9.2247,9.046,9.2057,0.1304,+1.44%,0
2000-09-07,9.1904,9.2875,9.1721,9.1904,-0.0153,-0.17%,0
2000-09-08,9.2284,9.2813,9.1784,9.2284,0.038,+0.41%,0
2000-09-11,9.3043,9.3632,9.1845,9.3043,0.0759,+0.82%,0
2000-09-12,9.2994,9.3,9.2096,9.2994,-0.0049,-0.05%,0
2000-09-13,9.3254,9.3272,9.259,9.3254,0.026,+0.28%,0
2000-09-14,9.2906,9.3828,9.2057,9.2906,-0.0348,-0.37%,0
2000-09-15,9.3501,9.3652,9.2458,9.3501,0.0595,+0.64%,0
2000-09-18,9.3618,9.4036,9.3203,9.3618,0.0117,+0.13%,0
2000-09-19,9.3757,9.4345,9.3447,9.3757,0.0139,+0.15%,0
2000-09-20,9.419,9.4407,9.3643,9.419,0.0433,+0.46%,0
2000-09-21,9.3368,9.4418,9.3161,9.3368,-0.0822,-0.87%,0
2000-09-22,9.1636,9.3585,8.9345,9.1636,-0.1732,-1.86%,0
2000-09-25,9.1863,9.2031,9.111,9.1863,0.0227,+0.25%,0
2000-09-26,9.1017,9.2018,9.0947,9.1017,-0.0846,-0.92%,0
2000-09-27,9.1199,9.1546,9.0655,9.1199,0.0182,+0.20%,0
2000-09-28,9.0916,9.1342,9.0485,9.0916,-0.0283,-0.31%,0
2000-09-29,9.071,9.1707,9.058,9.071,-0.0206,-0.23%,0
2000-10-02,9.145,9.1614,9.0601,9.145,0.074,+0.82%,0
2000-10-03,9.1925,9.1936,9.1372,9.1925,0.0475,+0.52%,0
2000-10-04,9.17,9.2071,9.1532,9.17,-0.0225,-0.24%,0
2000-10-05,9.2435,9.2503,9.1587,9.2435,0.0735,+0.80%,0
2000-10-06,9.2476,9.2591,9.1926,9.2476,0.0041,+0.04%,0
2000-10-09,9.2647,9.2741,9.2159,9.2647,0.0171,+0.18%,0
2000-10-10,9.2372,9.2769,9.2127,9.2372,-0.0275,-0.30%,0
2000-10-11,9.2888,9.3011,9.1955,9.2888,0.0516,+0.56%,0
2000-10-12,9.3173,9.3425,9.271,9.3173,0.0285,+0.31%,0
2000-10-13,9.4181,9.4338,9.2835,9.4181,0.1008,+1.08%,0
2000-10-16,9.4255,9.4592,9.3512,9.4255,0.0074,+0.08%,0
2000-10-17,9.395,9.475,9.3918,9.395,-0.0305,-0.32%,0
2000-10-18,9.5479,9.6262,9.3881,9.5479,0.1529,+1.63%,0
2000-10-19,9.4918,9.57,9.4817,9.4918,-0.0561,-0.59%,0
2000-10-20,9.466,9.5499,9.4422,9.466,-0.0258,-0.27%,0
2000-10-23,9.4975,9.5123,9.4598,9.4975,0.0315,+0.33%,0
2000-10-24,9.4764,9.5253,9.4643,9.4764,-0.0211,-0.22%,0
2000-10-25,9.584,9.61,9.4802,9.584,0.1076,+1.14%,0
2000-10-26,9.5707,9.6337,9.5369,9.5707,-0.0133,-0.14%,0
2000-10-27,9.4491,9.5735,9.401,9.4491,-0.1216,-1.27%,0
2000-10-30,9.4002,9.4572,9.3084,9.4002,-0.0489,-0.52%,0
2000-10-31,9.2731,9.436,9.2611,9.2731,-0.1271,-1.35%,0
2000-11-01,9.1922,9.295,9.1795,9.1922,-0.0809,-0.87%,0
2000-11-02,9.2277,9.27,9.1756,9.2277,0.0355,+0.39%,0
2000-11-03,9.186,9.195,9.0846,9.186,-0.0417,-0.45%,0
2000-11-06,9.2707,9.319,9.112,9.2707,0.0847,+0.92%,0
2000-11-07,9.2407,9.2997,9.2204,9.2407,-0.03,-0.32%,0
2000-11-08,9.2952,9.33,9.161,9.2952,0.0545,+0.59%,0
2000-11-09,9.201,9.3344,9.1948,9.201,-0.0942,-1.01%,0
2000-11-10,9.2605,9.2861,9.1797,9.2605,0.0595,+0.65%,0
2000-11-13,9.2995,9.3088,9.2235,9.2995,0.039,+0.42%,0
2000-11-14,9.3756,9.3829,9.2715,9.3756,0.0761,+0.82%,0
2000-11-15,9.3644,9.3874,9.3158,9.3644,-0.0112,-0.12%,0
2000-11-16,9.3955,9.3955,9.3298,9.3955,0.0311,+0.33%,0
2000-11-17,9.415,9.4179,9.3391,9.415,0.0195,+0.21%,0
2000-11-20,9.42,9.4512,9.3803,9.42,0.005,+0.05%,0
2000-11-21,9.5094,9.5225,9.3797,9.5094,0.0894,+0.95%,0
2000-11-22,9.4891,9.527,9.4535,9.4891,-0.0203,-0.21%,0
2000-11-24,9.5491,9.5601,9.4895,9.5491,0.06,+0.63%,0
2000-11-27,9.4147,9.56,9.399,9.4147,-0.1344,-1.41%,0
2000-11-28,9.3656,9.425,9.346,9.3656,-0.0491,-0.52%,0
2000-11-29,9.3689,9.3751,9.2752,9.3689,0.0033,+0.04%,0
2000-11-30,9.2509,9.3787,9.2432,9.2509,-0.118,-1.26%,0
2000-12-01,9.2272,9.3018,9.198,9.2272,-0.0237,-0.26%,0
2000-12-04,9.1627,9.2549,9.0915,9.1627,-0.0645,-0.70%,0
2000-12-05,9.1758,9.2217,9.1421,9.1758,0.0131,+0.14%,0
2000-12-06,9.0478,9.2104,9.032,9.0478,-0.128,-1.39%,0
2000-12-07,9.1303,9.1553,8.997,9.1303,0.0825,+0.91%,0
2000-12-08,9.1543,9.1744,9.0907,9.1543,0.024,+0.26%,0
2000-12-11,9.2164,9.227,9.1327,9.2164,0.0621,+0.68%,0
2000-12-12,9.1873,9.2359,9.1448,9.1873,-0.0291,-0.32%,0
2000-12-13,9.2504,9.2712,9.164,9.2504,0.0631,+0.69%,0
2000-12-14,9.1483,9.2509,9.132,9.1483,-0.1021,-1.10%,0
2000-12-15,9.053,9.1275,9.0168,9.053,-0.0953,-1.04%,0
2000-12-18,9.047,9.0767,9.002,9.047,-0.006,-0.07%,0
2000-12-19,9.0607,9.1182,8.9972,9.0607,0.0137,+0.15%,0
2000-12-20,8.9775,9.0688,8.9724,8.9775,-0.0832,-0.92%,0
2000-12-21,8.9575,9.016,8.9215,8.9575,-0.02,-0.22%,0
2000-12-22,8.8516,8.9579,8.8447,8.8516,-0.1059,-1.18%,0
2000-12-26,8.8075,8.8483,8.7985,8.8075,-0.0441,-0.50%,0
2000-12-27,8.8918,8.9001,8.7785,8.8918,0.0843,+0.96%,0
2000-12-29,8.832,8.9072,8.8036,8.832,-0.0598,-0.67%,0
2001-01-02,8.7375,8.8422,8.7283,8.7375,-0.0945,-1.07%,0
2001-01-03,8.9248,8.9407,8.6989,8.9248,0.1873,+2.14%,0
2001-01-04,8.73,8.9549,8.6952,8.73,-0.1948,-2.18%,0
2001-01-05,8.6602,8.7431,8.647,8.6602,-0.0698,-0.80%,0
2001-01-08,8.7338,8.7551,8.6306,8.7338,0.0736,+0.85%,0
2001-01-09,8.743,8.8046,8.735,8.743,0.0092,+0.11%,0
2001-01-10,8.7316,8.7696,8.6832,8.7316,-0.0114,-0.13%,0
2001-01-11,8.6025,8.7395,8.5686,8.6025,-0.1291,-1.48%,0
2001-01-12,8.6493,8.6729,8.5545,8.6493,0.0468,+0.54%,0
2001-01-15,8.7241,8.7369,8.6383,8.7241,0.0748,+0.86%,0
2001-01-16,8.7278,8.7622,8.7038,8.7278,0.0037,+0.04%,0
2001-01-17,8.7689,8.8286,8.707,8.7689,0.0411,+0.47%,0
2001-01-18,8.6998,8.7727,8.6845,8.6998,-0.0691,-0.79%,0
2001-01-19,8.7915,8.7947,8.6532,8.7915,0.0917,+1.05%,0
2001-01-22,8.7782,8.8525,8.7572,8.7782,-0.0133,-0.15%,0
2001-01-23,8.8077,8.824,8.7219,8.8077,0.0295,+0.34%,0
2001-01-24,8.9137,8.9352,8.8144,8.9137,0.106,+1.20%,0
2001-01-25,8.89,9.0168,8.8826,8.89,-0.0237,-0.27%,0
2001-01-26,8.8816,8.919,8.8257,8.8816,-0.0084,-0.09%,0
2001-01-29,8.918,8.9265,8.863,8.918,0.0364,+0.41%,0
2001-01-30,8.8367,8.9516,8.8253,8.8367,-0.0813,-0.91%,0
2001-01-31,8.8054,8.8581,8.7888,8.8054,-0.0313,-0.35%,0
2001-02-01,8.7249,8.7766,8.7048,8.7249,-0.0805,-0.91%,0
2001-02-02,8.7592,8.7931,8.7095,8.7592,0.0343,+0.39%,0
2001-02-05,8.7287,8.7598,8.685,8.7287,-0.0305,-0.35%,0
2001-02-06,8.7976,8.8063,8.7265,8.7976,0.0689,+0.79%,0
2001-02-07,8.7794,8.8225,8.7433,8.7794,-0.0182,-0.21%,0
2001-02-08,8.8825,8.9181,8.7852,8.8825,0.1031,+1.17%,0
2001-02-09,8.8528,8.9336,8.8413,8.8528,-0.0297,-0.33%,0
2001-02-12,8.8276,8.8729,8.8095,8.8276,-0.0252,-0.28%,0
2001-02-13,8.9236,8.9501,8.798,8.9236,0.096,+1.09%,0
2001-02-14,8.9462,8.971,8.9059,8.9462,0.0226,+0.25%,0
2001-02-15,9.0573,9.0659,8.937,9.0573,0.1111,+1.24%,0
2001-02-16,8.9436,9.0416,8.9251,8.9436,-0.1137,-1.26%,0
2001-02-19,8.9236,8.9726,8.8838,8.9236,-0.02,-0.22%,0
2001-02-20,9.0191,9.0896,8.8949,9.0191,0.0955,+1.07%,0
2001-02-21,9.058,9.0985,8.978,9.058,0.0389,+0.43%,0
2001-02-22,9.1022,9.1441,9.0283,9.1022,0.0442,+0.49%,0
2001-02-26,9.0055,9.0518,8.9637,9.0055,-0.0967,-1.06%,0
2001-02-27,8.9831,9.0382,8.9368,8.9831,-0.0224,-0.25%,0
2001-02-28,8.9111,8.9862,8.9026,8.9111,-0.072,-0.80%,0
2001-03-02,8.7978,8.8497,8.7615,8.7978,-0.1133,-1.27%,0
2001-03-05,8.8485,8.8671,8.7728,8.8485,0.0507,+0.58%,0
2001-03-07,8.8445,8.8732,8.7593,8.8445,-0.004,-0.05%,0
2001-03-08,8.7944,8.8639,8.7896,8.7944,-0.0501,-0.57%,0
2001-03-09,8.7914,8.8215,8.7495,8.7914,-0.003,-0.03%,0
2001-03-12,8.8569,8.8787,8.7836,8.8569,0.0655,+0.75%,0
2001-03-13,8.9893,9.0037,8.8362,8.9893,0.1324,+1.49%,0
2001-03-14,8.9919,9.015,8.9261,8.9919,0.0026,+0.03%,0
2001-03-15,9.0847,9.1364,8.9637,9.0847,0.0928,+1.03%,0
2001-03-16,9.1019,9.1565,9.0775,9.1019,0.0172,+0.19%,0
2001-03-19,9.0312,9.115,9.0097,9.0312,-0.0707,-0.78%,0
2001-03-20,8.9463,9.0414,8.9395,8.9463,-0.0849,-0.94%,0
2001-03-21,9.0716,9.0946,8.9155,9.0716,0.1253,+1.40%,0
2001-03-22,9.1217,9.1665,9.0584,9.1217,0.0501,+0.55%,0
2001-03-23,9.1017,9.1439,9.021,9.1017,-0.02,-0.22%,0
2001-03-26,9.0348,9.1088,9.027,9.0348,-0.0669,-0.74%,0
2001-03-27,9.0522,9.1188,9.0113,9.0522,0.0174,+0.19%,0
2001-03-28,9.1376,9.14,9.0399,9.1376,0.0854,+0.94%,0
2001-03-29,9.0799,9.1663,9.0665,9.0799,-0.0577,-0.63%,0
2001-04-02,9.1685,9.1947,9.1383,9.1685,0.0886,+0.98%,0
2001-04-03,9.071,9.1693,9.0703,9.071,-0.0975,-1.06%,0
2001-04-04,9.0637,9.1215,9.0429,9.0637,-0.0073,-0.08%,0
2001-04-05,9.0814,9.0931,9.0109,9.0814,0.0177,+0.20%,0
2001-04-06,9.0076,9.1041,9.0006,9.0076,-0.0738,-0.81%,0
2001-04-09,9.0653,9.0685,8.9921,9.0653,0.0577,+0.64%,0
2001-04-10,9.0946,9.1165,9.0359,9.0946,0.0293,+0.32%,0
2001-04-11,9.1118,9.168,9.0527,9.1118,0.0172,+0.19%,0
2001-04-12,9.095,9.1395,9.0506,9.095,-0.0168,-0.18%,0
2001-04-16,9.1532,9.1789,9.1007,9.1532,0.0582,+0.64%,0
2001-04-17,9.1209,9.1912,9.0918,9.1209,-0.0323,-0.35%,0
2001-04-18,9.1094,9.2239,9.0631,9.1094,-0.0115,-0.13%,0
2001-04-19,9.0377,9.139,9.0324,9.0377,-0.0717,-0.79%,0
2001-04-20,9.0127,9.0641,8.9885,9.0127,-0.025,-0.28%,0
2001-04-23,9.0567,9.0745,8.977,9.0567,0.044,+0.49%,0
2001-04-24,9.1071,9.1186,9.0169,9.1071,0.0504,+0.56%,0
2001-04-25,9.1206,9.1446,9.0715,9.1206,0.0135,+0.15%,0
2001-04-26,9.0243,9.1224,9.0232,9.0243,-0.0963,-1.06%,0
2001-04-27,9.0953,9.1283,9.0131,9.0953,0.071,+0.79%,0
2001-04-30,9.093,9.1313,9.0767,9.093,-0.0023,-0.03%,0
2001-05-01,9.0649,9.1248,9.0448,9.0649,-0.0281,-0.31%,0
2001-05-02,9.0541,9.1147,9.042,9.0541,-0.0108,-0.12%,0
2001-05-03,9.089,9.102,9.0148,9.089,0.0349,+0.39%,0
2001-05-04,9.0292,9.1047,8.9909,9.0292,-0.0598,-0.66%,0
2001-05-07,9.0642,9.0906,9.0335,9.0642,0.035,+0.39%,0
2001-05-08,9.1007,9.1175,9.0522,9.1007,0.0365,+0.40%,0
2001-05-09,9.1067,9.1295,9.0873,9.1067,0.006,+0.07%,0
2001-05-10,9.1294,9.1539,9.0605,9.1294,0.0227,+0.25%,0
2001-05-11,9.1587,9.1804,9.1205,9.1587,0.0293,+0.32%,0
2001-05-14,9.1586,9.1789,9.1249,9.1586,-0.0001,0.00%,0
2001-05-15,9.1356,9.1659,9.1193,9.1356,-0.023,-0.25%,0
2001-05-16,9.0653,9.1629,9.0438,9.0653,-0.0703,-0.77%,0
2001-05-17,9.0727,9.095,9.034,9.0727,0.0074,+0.08%,0
2001-05-18,9.0499,9.1075,9.032,9.0499,-0.0228,-0.25%,0
2001-05-21,9.0614,9.0895,9.0202,9.0614,0.0115,+0.13%,0
