Time,Open,High,Low,Latest,Change,%Change,Volume
2003-09-01,1.0993,1.1016,1.0955,1.0973,-0.0005,-0.05%,0
2003-09-02,1.0969,1.097,1.0833,1.0846,-0.0127,-1.16%,0
2003-09-03,1.081,1.0872,1.0764,1.0845,-0.0001,-0.01%,0
2003-09-04,1.0848,1.0949,1.081,1.0948,0.0103,+0.95%,0
2003-09-05,1.0946,1.1112,1.0917,1.1102,0.0154,+1.41%,0
2003-09-08,1.1103,1.113,1.1048,1.1071,-0.0031,-0.28%,0
2003-09-09,1.1068,1.124,1.1056,1.1226,0.0155,+1.40%,0
2003-09-10,1.1225,1.1237,1.1165,1.1213,-0.0013,-0.12%,0
2003-09-11,1.1208,1.1272,1.1156,1.1201,-0.0012,-0.11%,0
2003-09-12,1.1212,1.133,1.1137,1.1289,0.0088,+0.79%,0
2003-09-15,1.1272,1.1309,1.1247,1.1281,-0.0008,-0.07%,0
2003-09-16,1.1284,1.1319,1.1156,1.1169,-0.0112,-0.99%,0
2003-09-17,1.1177,1.1301,1.114,1.1288,0.0119,+1.07%,0
2003-09-18,1.1285,1.1344,1.1228,1.1248,-0.004,-0.35%,0
2003-09-19,1.1255,1.1382,1.124,1.1363,0.0115,+1.02%,0
2003-09-22,1.1436,1.1504,1.1415,1.1473,0.011,+0.97%,0
2003-09-23,1.146,1.153,1.1439,1.1443,-0.003,-0.26%,0
2003-09-24,1.1444,1.1502,1.1429,1.1499,0.0056,+0.49%,0
2003-09-25,1.1496,1.1535,1.146,1.15,0.0001,+0.01%,0
2003-09-26,1.1493,1.15,1.144,1.1479,-0.0021,-0.18%,0
2003-09-29,1.1459,1.1601,1.1398,1.1597,0.0118,+1.03%,0
2003-09-30,1.1599,1.1739,1.1574,1.1661,0.0064,+0.55%,0
2003-10-01,1.1658,1.1729,1.1644,1.1726,0.0065,+0.56%,0
2003-10-02,1.1718,1.1767,1.1663,1.169,-0.0036,-0.31%,0
2003-10-03,1.1695,1.1722,1.1553,1.1577,-0.0113,-0.97%,0
2003-10-06,1.1563,1.1723,1.1535,1.1716,0.0139,+1.20%,0
2003-10-07,1.1709,1.1813,1.17,1.176,0.0044,+0.38%,0
2003-10-08,1.176,1.1839,1.176,1.1811,0.0051,+0.43%,0
2003-10-09,1.1811,1.186,1.1686,1.1742,-0.0069,-0.58%,0
2003-10-10,1.1748,1.1853,1.1704,1.1804,0.0062,+0.53%,0
2003-10-13,1.1811,1.1816,1.1654,1.1705,-0.0099,-0.84%,0
2003-10-14,1.1705,1.1765,1.1585,1.1723,0.0018,+0.15%,0
2003-10-15,1.1722,1.1746,1.159,1.1635,-0.0088,-0.75%,0
2003-10-16,1.1635,1.1697,1.1571,1.1589,-0.0046,-0.40%,0
2003-10-17,1.1587,1.1685,1.1547,1.1676,0.0087,+0.75%,0
2003-10-20,1.1708,1.1729,1.1604,1.1635,-0.0041,-0.35%,0
2003-10-21,1.1635,1.1702,1.1619,1.1665,0.003,+0.26%,0
2003-10-22,1.1667,1.1826,1.1651,1.1802,0.0137,+1.17%,0
