Time,Open,High,Low,Latest,Change,%Change,Volume
2001-10-03,0.4049,0.4105,0.403,0.40875,0.0033,+0.81%,0
2001-10-04,0.4071,0.4105,0.406,0.40855,-0.0002,-0.05%,0
2001-10-05,0.4087,0.417,0.4084,0.4145,0.00595,+1.46%,0
2001-10-08,0.4138,0.4172,0.4136,0.41695,0.00245,+0.59%,0
2001-10-09,0.4165,0.417,0.4116,0.41275,-0.0042,-1.01%,0
2001-10-10,0.4118,0.4146,0.411,0.41325,0.0005,+0.12%,0
2001-10-11,0.4128,0.415,0.4102,0.41465,0.0014,+0.34%,0
2001-10-12,0.4143,0.416,0.412,0.41535,0.0007,+0.17%,0
2001-10-15,0.4195,0.4225,0.4182,0.42165,0.0063,+1.52%,0
2001-10-16,0.4203,0.4208,0.417,0.41845,-0.0032,-0.76%,0
2001-10-17,0.4184,0.4222,0.4165,0.41885,0.0004,+0.10%,0
2001-10-18,0.4177,0.4181,0.4135,0.41605,-0.0028,-0.67%,0
2001-10-19,0.4155,0.4169,0.4138,0.4168,0.00075,+0.18%,0
2001-10-22,0.4171,0.41875,0.4143,0.41875,0.00195,+0.47%,0
2001-10-23,0.4184,0.4193,0.4163,0.41845,-0.0003,-0.07%,0
2001-10-24,0.419,0.4192,0.4168,0.41795,-0.0005,-0.12%,0
2001-10-25,0.4178,0.4187,0.4123,0.41335,-0.0046,-1.10%,0
2001-10-26,0.4124,0.414,0.4112,0.41255,-0.0008,-0.19%,0
2001-10-29,0.4109,0.4156,0.4094,0.41435,0.0018,+0.44%,0
2001-10-30,0.4138,0.4175,0.413,0.41345,-0.0009,-0.22%,0
2001-10-31,0.4132,0.4145,0.4098,0.41105,-0.0024,-0.58%,0
2001-11-01,0.411,0.4182,0.4106,0.41555,0.0045,+1.09%,0
2001-11-02,0.4155,0.4168,0.4121,0.4155,-0.00005,-0.01%,0
2001-11-05,0.4153,0.41625,0.4133,0.41625,0.00075,+0.18%,0
2001-11-06,0.4153,0.4211,0.4153,0.42005,0.0038,+0.91%,0
2001-11-07,0.4194,0.4206,0.4178,0.41925,-0.0008,-0.19%,0
2001-11-08,0.4195,0.4208,0.4179,0.42025,0.001,+0.24%,0
2001-11-09,0.42,0.4205,0.4163,0.41915,-0.0011,-0.26%,0
2001-11-12,0.4222,0.4234,0.4204,0.42265,0.0035,+0.84%,0
2001-11-13,0.4219,0.4239,0.4206,0.42215,-0.0005,-0.12%,0
2001-11-14,0.4217,0.4241,0.4193,0.4204,-0.00175,-0.41%,0
2001-11-15,0.4195,0.4201,0.4169,0.41735,-0.00305,-0.73%,0
2001-11-16,0.417,0.4191,0.4132,0.4155,-0.00185,-0.44%,0
2001-11-19,0.4164,0.4174,0.4138,0.4166,0.0011,+0.26%,0
2001-11-20,0.4165,0.4168,0.4133,0.41535,-0.00125,-0.30%,0
2001-11-21,0.4152,0.4158,0.409,0.41065,-0.0047,-1.13%,0
2001-11-22,0.41025,0.41155,0.40814,0.40995,-0.0007,-0.17%,0
2001-11-23,0.41035,0.41155,0.40985,0.41015,0.0002,+0.05%,0
2001-11-26,0.41135,0.41349,0.41079,0.41295,0.0028,+0.68%,0
2001-11-27,0.41295,0.41614,0.41174,0.41485,0.0019,+0.46%,0
2001-11-28,0.41564,0.41659,0.41264,0.41454,-0.00031,-0.07%,0
2001-11-29,0.41414,0.41595,0.41155,0.41204,-0.0025,-0.60%,0
2001-11-30,0.41284,0.41734,0.41225,0.41715,0.00511,+1.24%,0
2001-12-03,0.41725,0.41734,0.41385,0.41435,-0.0028,-0.67%,0
2001-12-04,0.41354,0.41399,0.41194,0.41284,-0.00151,-0.36%,0
2001-12-05,0.41235,0.41555,0.41165,0.41474,0.0019,+0.46%,0
2001-12-06,0.41524,0.41765,0.41454,0.41729,0.00255,+0.61%,0
2001-12-07,0.41675,0.41785,0.41445,0.41474,-0.00255,-0.61%,0
2001-12-10,0.41445,0.41685,0.41375,0.41495,0.00021,+0.05%,0
2001-12-11,0.41454,0.4189,0.41414,0.41689,0.00194,+0.47%,0
2001-12-12,0.41685,0.42144,0.41675,0.42034,0.00345,+0.83%,0
2001-12-13,0.42045,0.4211,0.41825,0.41884,-0.0015,-0.36%,0
2001-12-14,0.41865,0.41914,0.41685,0.41844,-0.0004,-0.10%,0
2001-12-17,0.41925,0.41935,0.41625,0.41635,-0.00209,-0.50%,0
2001-12-18,0.41614,0.41844,0.41569,0.41694,0.00059,+0.14%,0
2001-12-19,0.41694,0.41785,0.41485,0.41535,-0.00159,-0.38%,0
2001-12-20,0.41464,0.4155,0.4113,0.41194,-0.00341,-0.82%,0
2001-12-21,0.41069,0.4168,0.4101,0.41625,0.00431,+1.05%,0
2001-12-24,0.41425,0.4168,0.4137,0.41675,0.0005,+0.12%,0
2001-12-25,0.41645,0.41664,0.41435,0.41435,-0.0024,-0.58%,0
2001-12-26,0.41409,0.41625,0.41404,0.41564,0.00129,+0.31%,0
2001-12-27,0.41454,0.41614,0.41325,0.41545,-0.00019,-0.05%,0
2001-12-28,0.41464,0.41609,0.41284,0.41474,-0.00071,-0.17%,0
2001-12-31,0.41505,0.41685,0.4145,0.41664,0.0019,+0.46%,0
2002-01-02,0.4163,0.42455,0.41505,0.42304,0.0064,+1.54%,0
2002-01-03,0.42235,0.42685,0.4216,0.42464,0.0016,+0.38%,0
2002-01-04,0.42464,0.42994,0.42444,0.42964,0.005,+1.18%,0
2002-01-07,0.42984,0.43049,0.42705,0.42804,-0.0016,-0.37%,0
2002-01-08,0.42725,0.43235,0.42549,0.43164,0.0036,+0.84%,0
2002-01-09,0.43014,0.4311,0.42714,0.42999,-0.00165,-0.38%,0
2002-01-10,0.42824,0.43044,0.42585,0.42594,-0.00405,-0.94%,0
2002-01-11,0.42614,0.427,0.42324,0.4241,-0.00184,-0.43%,0
2002-01-14,0.42235,0.4241,0.42174,0.4226,-0.0015,-0.35%,0
2002-01-15,0.42245,0.42484,0.4219,0.42295,0.00035,+0.08%,0
2002-01-16,0.42254,0.42299,0.41865,0.42064,-0.00231,-0.55%,0
2002-01-17,0.42015,0.4227,0.41855,0.42195,0.00131,+0.31%,0
2002-01-18,0.42195,0.42425,0.42114,0.42385,0.0019,+0.45%,0
2002-01-21,0.4239,0.42935,0.42329,0.42894,0.00509,+1.20%,0
2002-01-22,0.42925,0.43044,0.42824,0.42964,0.0007,+0.16%,0
2002-01-23,0.42914,0.4307,0.42625,0.42694,-0.0027,-0.63%,0
2002-01-24,0.42645,0.42824,0.4245,0.42724,0.0003,+0.07%,0
2002-01-25,0.42735,0.42859,0.42279,0.42385,-0.00339,-0.79%,0
2002-01-28,0.42414,0.4245,0.4208,0.42265,-0.0012,-0.28%,0
2002-01-29,0.42254,0.42369,0.42045,0.42059,-0.00206,-0.49%,0
2002-01-30,0.41965,0.41985,0.41459,0.41595,-0.00464,-1.10%,0
2002-01-31,0.41685,0.41785,0.41365,0.41734,0.00139,+0.33%,0
2002-02-01,0.41604,0.41779,0.41514,0.4176,0.00026,+0.06%,0
2002-02-04,0.41694,0.41925,0.41625,0.41825,0.00065,+0.16%,0
2002-02-05,0.41774,0.4193,0.41609,0.41725,-0.001,-0.24%,0
2002-02-06,0.41625,0.41874,0.41569,0.41694,-0.00031,-0.07%,0
2002-02-07,0.4167,0.41699,0.41459,0.41645,-0.00049,-0.12%,0
2002-02-08,0.4167,0.41955,0.41659,0.41804,0.00159,+0.38%,0
2002-02-11,0.4189,0.42149,0.41849,0.4208,0.00276,+0.66%,0
2002-02-12,0.42069,0.42069,0.41725,0.41765,-0.00315,-0.75%,0
2002-02-13,0.41734,0.41865,0.41635,0.418,0.00035,+0.08%,0
2002-02-14,0.41795,0.4227,0.4172,0.42154,0.00354,+0.85%,0
2002-02-15,0.42149,0.42329,0.41999,0.4222,0.00066,+0.16%,0
2002-02-18,0.42169,0.42354,0.42144,0.4219,-0.0003,-0.07%,0
2002-02-19,0.4219,0.42254,0.41919,0.4214,-0.0005,-0.12%,0
2002-02-20,0.42154,0.42179,0.41939,0.42114,-0.00026,-0.06%,0
2002-02-21,0.41949,0.41999,0.41765,0.41884,-0.0023,-0.55%,0
2002-02-22,0.4193,0.41974,0.4172,0.41825,-0.00059,-0.14%,0
2002-02-25,0.41779,0.419,0.41649,0.4172,-0.00105,-0.25%,0
2002-02-26,0.4172,0.41949,0.41694,0.41814,0.00094,+0.23%,0
2002-02-27,0.41725,0.4205,0.41704,0.41949,0.00135,+0.32%,0
2002-02-28,0.41944,0.4224,0.41814,0.42135,0.00186,+0.44%,0
2002-03-01,0.42149,0.4262,0.42085,0.4232,0.00185,+0.44%,0
2002-03-04,0.426,0.42755,0.42495,0.42495,0.00175,+0.41%,0
2002-03-05,0.42535,0.42685,0.42439,0.42504,0.00009,+0.02%,0
2002-03-06,0.4252,0.4296,0.42399,0.429,0.00396,+0.93%,0
2002-03-07,0.42835,0.43235,0.4283,0.4307,0.0017,+0.40%,0
2002-03-08,0.4307,0.43159,0.42824,0.43034,-0.00036,-0.08%,0
2002-03-11,0.4294,0.42944,0.4262,0.42795,-0.00239,-0.56%,0
2002-03-12,0.428,0.43025,0.42669,0.4294,0.00145,+0.34%,0
2002-03-13,0.42944,0.43075,0.42784,0.42935,-0.00005,-0.01%,0
2002-03-14,0.4289,0.43149,0.42819,0.43099,0.00164,+0.38%,0
2002-03-15,0.43149,0.43765,0.43094,0.43715,0.00616,+1.43%,0
2002-03-18,0.43679,0.43725,0.434,0.4363,-0.00085,-0.19%,0
2002-03-19,0.43529,0.4367,0.43344,0.43374,-0.00256,-0.59%,0
2002-03-20,0.4326,0.4429,0.43235,0.43584,0.0021,+0.48%,0
2002-03-21,0.44025,0.44234,0.43915,0.43979,0.00395,+0.91%,0
2002-03-22,0.43855,0.44099,0.43769,0.43825,-0.00154,-0.35%,0
2002-03-25,0.4379,0.44035,0.43664,0.43775,-0.0005,-0.11%,0
2002-03-26,0.43759,0.4378,0.43525,0.43609,-0.00166,-0.38%,0
2002-03-27,0.43569,0.43685,0.43519,0.43525,-0.00084,-0.19%,0
2002-03-28,0.43569,0.4413,0.43529,0.44115,0.0059,+1.36%,0
2002-03-29,0.44039,0.44039,0.44039,0.44039,-0.00076,-0.17%,0
2002-04-01,0.44099,0.44375,0.44064,0.44175,0.00136,+0.31%,0
2002-04-02,0.44169,0.44269,0.44099,0.44179,0.00004,+0.01%,0
2002-04-03,0.44134,0.44159,0.43725,0.4405,-0.00129,-0.29%,0
2002-04-04,0.44,0.44204,0.43784,0.43985,-0.00065,-0.15%,0
2002-04-05,0.4412,0.44144,0.43734,0.43744,-0.00241,-0.55%,0
2002-04-08,0.43649,0.43729,0.43239,0.43295,-0.00449,-1.03%,0
2002-04-09,0.43529,0.43694,0.4334,0.43544,0.00249,+0.58%,0
2002-04-10,0.43529,0.43694,0.4334,0.43544,0,0.00%,0
2002-04-11,0.43865,0.44365,0.43865,0.44314,0.0077,+1.77%,0
2002-04-12,0.4435,0.4448,0.4412,0.4429,-0.00024,-0.05%,0
2002-04-15,0.442,0.4421,0.43865,0.43965,-0.00325,-0.73%,0
2002-04-16,0.439,0.4412,0.43794,0.44054,0.00089,+0.20%,0
2002-04-17,0.4413,0.4465,0.44064,0.44559,0.00505,+1.15%,0
2002-04-18,0.4462,0.447,0.44369,0.44624,0.00065,+0.15%,0
2002-04-19,0.44644,0.44889,0.44614,0.44754,0.0013,+0.29%,0
2002-04-22,0.4473,0.44764,0.44585,0.44754,0,0.00%,0
2002-04-23,0.4483,0.44905,0.44545,0.4463,-0.00124,-0.28%,0
2002-04-24,0.44605,0.44869,0.4445,0.44855,0.00225,+0.50%,0
2002-04-25,0.44909,0.45169,0.448,0.4498,0.00125,+0.28%,0
2002-04-26,0.44939,0.45175,0.4464,0.45085,0.00105,+0.23%,0
2002-04-29,0.45049,0.4514,0.44605,0.4474,-0.00345,-0.77%,0
2002-04-30,0.4477,0.44875,0.44579,0.44774,0.00034,+0.08%,0
2002-05-01,0.44744,0.44955,0.4447,0.44849,0.00075,+0.17%,0
2002-05-02,0.44925,0.44959,0.44495,0.44529,-0.0032,-0.71%,0
2002-05-03,0.44599,0.44964,0.4443,0.44875,0.00346,+0.78%,0
2002-05-06,0.44879,0.44955,0.4466,0.44784,-0.00091,-0.20%,0
2002-05-07,0.4483,0.45199,0.44764,0.44899,0.00115,+0.26%,0
2002-05-08,0.44859,0.45259,0.4476,0.44824,-0.00075,-0.17%,0
2002-05-09,0.44754,0.45259,0.44754,0.45199,0.00375,+0.84%,0
2002-05-10,0.45185,0.45374,0.45085,0.45324,0.00125,+0.28%,0
2002-05-13,0.45279,0.45649,0.45205,0.45574,0.0025,+0.55%,0
2002-05-14,0.45589,0.4568,0.45469,0.45564,-0.0001,-0.02%,0
2002-05-15,0.45731,0.4593,0.4552,0.4593,0.00366,+0.80%,0
2002-05-16,0.45909,0.46185,0.45774,0.4607,0.0014,+0.30%,0
2002-05-17,0.45989,0.46485,0.45934,0.46429,0.00359,+0.78%,0
2002-05-20,0.46369,0.46798,0.46334,0.4675,0.00321,+0.69%,0
2002-05-21,0.4675,0.4682,0.46315,0.46759,0.00009,+0.02%,0
2002-05-22,0.4665,0.4753,0.46589,0.47519,0.0076,+1.63%,0
2002-05-23,0.47305,0.47659,0.46869,0.47409,-0.0011,-0.23%,0
2002-05-24,0.472,0.47254,0.46528,0.47089,-0.0032,-0.67%,0
2002-05-27,0.47089,0.47469,0.46965,0.4731,0.00221,+0.47%,0
2002-05-28,0.4731,0.47744,0.47234,0.47589,0.00279,+0.59%,0
2002-05-29,0.47564,0.4786,0.47514,0.47769,0.0018,+0.38%,0
2002-05-30,0.47668,0.47885,0.47429,0.47719,-0.0005,-0.10%,0
2002-05-31,0.47478,0.4844,0.4737,0.48019,0.003,+0.63%,0
2002-06-03,0.48049,0.48659,0.47975,0.48595,0.00576,+1.20%,0
2002-06-04,0.48649,0.49429,0.48564,0.4906,0.00465,+0.96%,0
2002-06-05,0.49,0.4913,0.48498,0.48676,-0.00384,-0.78%,0
2002-06-06,0.4889,0.49275,0.48721,0.49065,0.00389,+0.80%,0
2002-06-07,0.49154,0.4919,0.48744,0.4884,-0.00225,-0.46%,0
2002-06-10,0.48763,0.49,0.48654,0.48775,-0.00065,-0.13%,0
2002-06-11,0.48794,0.48935,0.48631,0.48725,-0.0005,-0.10%,0
2002-06-12,0.48904,0.49333,0.48813,0.49181,0.00456,+0.94%,0
2002-06-13,0.4912,0.49419,0.48763,0.48809,-0.00372,-0.76%,0
2002-06-14,0.48794,0.48969,0.48204,0.48299,-0.0051,-1.04%,0
2002-06-17,0.48348,0.4855,0.48174,0.4836,0.00061,+0.13%,0
2002-06-18,0.484,0.48854,0.48239,0.48609,0.00249,+0.51%,0
2002-06-19,0.48754,0.48959,0.48569,0.48785,0.00176,+0.36%,0
2002-06-20,0.4873,0.49159,0.48659,0.49149,0.00364,+0.75%,0
2002-06-21,0.49205,0.49699,0.49115,0.49659,0.0051,+1.04%,0
2002-06-24,0.49689,0.5012,0.48459,0.48825,-0.00834,-1.68%,0
2002-06-25,0.4936,0.4946,0.48794,0.49351,0.00526,+1.08%,0
2002-06-26,0.4938,0.4993,0.48383,0.48569,-0.00782,-1.58%,0
2002-06-27,0.4864,0.49181,0.48579,0.48918,0.00349,+0.72%,0
2002-06-28,0.49034,0.49275,0.48595,0.48699,-0.00219,-0.45%,0
2002-07-01,0.48699,0.48759,0.48529,0.48713,0.00014,+0.03%,0
2002-07-02,0.4879,0.48914,0.4859,0.48844,0.00131,+0.27%,0
2002-07-03,0.4888,0.49034,0.48645,0.4895,0.00106,+0.22%,0
2002-07-04,0.48844,0.48844,0.4825,0.48498,-0.00452,-0.92%,0
2002-07-05,0.48449,0.4879,0.48209,0.48506,0.00008,+0.02%,0
2002-07-08,0.48721,0.49159,0.48444,0.49125,0.00619,+1.28%,0
2002-07-09,0.49084,0.4937,0.48985,0.49285,0.0016,+0.33%,0
2002-07-10,0.49205,0.49519,0.48619,0.48813,-0.00472,-0.96%,0
2002-07-11,0.48759,0.4889,0.47975,0.48435,-0.00378,-0.77%,0
2002-07-12,0.48199,0.4878,0.47989,0.48454,0.00019,+0.04%,0
2002-07-15,0.4851,0.4899,0.4843,0.48534,0.0008,+0.17%,0
2002-07-16,0.48564,0.49654,0.48304,0.48409,-0.00125,-0.26%,0
2002-07-17,0.48649,0.48685,0.47924,0.48139,-0.0027,-0.56%,0
2002-07-18,0.48155,0.48339,0.48019,0.48113,-0.00026,-0.05%,0
2002-07-19,0.4826,0.48863,0.4822,0.48844,0.00731,+1.52%,0
2002-07-22,0.48623,0.4868,0.4784,0.4792,-0.00924,-1.89%,0
2002-07-23,0.48014,0.48049,0.47194,0.4727,-0.0065,-1.36%,0
2002-07-24,0.47335,0.47474,0.46264,0.4714,-0.0013,-0.28%,0
2002-07-25,0.47326,0.47364,0.46455,0.46565,-0.00575,-1.22%,0
2002-07-26,0.4663,0.46895,0.46155,0.46259,-0.00306,-0.66%,0
2002-07-29,0.46479,0.46939,0.46133,0.46844,0.00585,+1.26%,0
2002-07-30,0.46888,0.47209,0.46643,0.46849,0.00005,+0.01%,0
2002-07-31,0.46704,0.47149,0.46544,0.46544,-0.00305,-0.65%,0
2002-08-01,0.46494,0.46589,0.46074,0.46364,-0.0018,-0.39%,0
2002-08-02,0.46285,0.46659,0.46055,0.46414,0.0005,+0.11%,0
2002-08-05,0.46354,0.46474,0.45614,0.45714,-0.007,-1.51%,0
2002-08-06,0.45724,0.45785,0.44875,0.45134,-0.0058,-1.27%,0
2002-08-07,0.45275,0.45595,0.44855,0.45564,0.0043,+0.95%,0
2002-08-08,0.45529,0.45749,0.45259,0.455,-0.00064,-0.14%,0
2002-08-09,0.45556,0.45875,0.45355,0.45764,0.00264,+0.58%,0
2002-08-12,0.45795,0.4642,0.45674,0.46395,0.00631,+1.38%,0
2002-08-13,0.46364,0.46524,0.45955,0.46085,-0.0031,-0.67%,0
2002-08-14,0.46059,0.4636,0.45479,0.46195,0.0011,+0.24%,0
2002-08-15,0.46185,0.46809,0.46034,0.46535,0.0034,+0.74%,0
2002-08-16,0.46559,0.46899,0.46414,0.46763,0.00228,+0.49%,0
2002-08-19,0.4679,0.46943,0.46559,0.4662,-0.00143,-0.31%,0
2002-08-20,0.467,0.47038,0.46624,0.46965,0.00345,+0.74%,0
2002-08-21,0.46985,0.47258,0.46249,0.46654,-0.00311,-0.66%,0
2002-08-22,0.46694,0.46805,0.46324,0.4657,-0.00084,-0.18%,0
2002-08-23,0.46624,0.4679,0.46528,0.46624,0.00054,+0.12%,0
2002-08-26,0.4675,0.46844,0.46624,0.46844,0.0022,+0.47%,0
2002-08-27,0.4693,0.47364,0.46895,0.47279,0.00435,+0.93%,0
2002-08-28,0.47254,0.4742,0.46825,0.46915,-0.00364,-0.77%,0
2002-08-29,0.46899,0.47105,0.46665,0.46844,-0.00071,-0.15%,0
2002-08-30,0.46864,0.47114,0.467,0.46895,0.00051,+0.11%,0
2002-09-02,0.4679,0.4712,0.46674,0.4701,0.00115,+0.25%,0
2002-09-03,0.46999,0.47145,0.46593,0.46735,-0.00275,-0.58%,0
2002-09-04,0.46694,0.46759,0.4644,0.46593,-0.00142,-0.30%,0
2002-09-05,0.46604,0.46715,0.4644,0.46554,-0.00039,-0.08%,0
2002-09-06,0.46515,0.47065,0.46474,0.47025,0.00471,+1.01%,0
2002-09-09,0.46965,0.47134,0.46809,0.46985,-0.0004,-0.09%,0
2002-09-10,0.4699,0.47258,0.46834,0.47034,0.00049,+0.10%,0
2002-09-11,0.46999,0.472,0.46809,0.47185,0.00151,+0.32%,0
2002-09-12,0.47185,0.47675,0.47149,0.47523,0.00338,+0.72%,0
2002-09-13,0.47469,0.47609,0.47234,0.47415,-0.00108,-0.23%,0
2002-09-16,0.47114,0.47225,0.46939,0.47074,-0.00341,-0.72%,0
2002-09-17,0.47025,0.47294,0.467,0.46985,-0.00089,-0.19%,0
2002-09-18,0.46915,0.47134,0.46604,0.47109,0.00124,+0.26%,0
2002-09-19,0.47165,0.47605,0.47038,0.47445,0.00336,+0.71%,0
2002-09-20,0.47424,0.47424,0.46974,0.47045,-0.004,-0.84%,0
2002-09-23,0.4693,0.47274,0.46825,0.46849,-0.00196,-0.42%,0
2002-09-24,0.46829,0.47134,0.46704,0.4699,0.00141,+0.30%,0
2002-09-25,0.47005,0.4725,0.46974,0.4714,0.0015,+0.32%,0
2002-09-26,0.47214,0.47379,0.4649,0.46999,-0.00141,-0.30%,0
2002-09-27,0.47054,0.47305,0.46884,0.47065,0.00066,+0.14%,0
2002-09-30,0.46888,0.47154,0.46809,0.4697,-0.00095,-0.20%,0
2002-10-01,0.46864,0.47359,0.46763,0.47359,0.00389,+0.83%,0
2002-10-02,0.47465,0.47644,0.4725,0.47285,-0.00074,-0.16%,0
2002-10-03,0.47379,0.4784,0.47285,0.47744,0.00459,+0.97%,0
2002-10-04,0.47769,0.47945,0.47605,0.47899,0.00155,+0.32%,0
2002-10-07,0.47878,0.48498,0.47364,0.48334,0.00435,+0.91%,0
2002-10-08,0.4832,0.48426,0.48079,0.48079,-0.00255,-0.53%,0
2002-10-09,0.48104,0.48209,0.47874,0.48065,-0.00014,-0.03%,0
2002-10-10,0.48065,0.48104,0.47764,0.48049,-0.00016,-0.03%,0
2002-10-11,0.47911,0.48185,0.47798,0.48134,0.00085,+0.18%,0
2002-10-14,0.48019,0.48144,0.47776,0.4783,-0.00304,-0.63%,0
2002-10-15,0.47819,0.4809,0.47555,0.47984,0.00154,+0.32%,0
2002-10-16,0.4789,0.48151,0.47824,0.48009,0.00025,+0.05%,0
2002-10-17,0.47963,0.4825,0.47934,0.48125,0.00116,+0.24%,0
2002-10-18,0.48164,0.48295,0.48026,0.48125,0,0.00%,0
2002-10-21,0.4812,0.48484,0.47963,0.48414,0.00289,+0.60%,0
2002-10-22,0.4836,0.48538,0.48243,0.48339,-0.00075,-0.15%,0
2002-10-23,0.48264,0.48586,0.48225,0.48405,0.00066,+0.14%,0
2002-10-24,0.48405,0.48735,0.48383,0.48564,0.00159,+0.33%,0
2002-10-25,0.48586,0.48749,0.48564,0.48704,0.0014,+0.29%,0
2002-10-28,0.48744,0.49009,0.48635,0.48854,0.0015,+0.31%,0
2002-10-29,0.48894,0.49014,0.4851,0.48605,-0.00249,-0.51%,0
2002-10-30,0.48609,0.48668,0.4813,0.48264,-0.00341,-0.70%,0
2002-10-31,0.48264,0.48676,0.48234,0.48595,0.00331,+0.69%,0
2002-11-01,0.48595,0.4928,0.48579,0.4921,0.00615,+1.27%,0
2002-11-04,0.49239,0.49704,0.49034,0.49625,0.00415,+0.84%,0
2002-11-05,0.49776,0.4986,0.49524,0.49534,-0.00091,-0.18%,0
2002-11-06,0.495,0.4986,0.48809,0.49805,0.00271,+0.55%,0
2002-11-07,0.49785,0.5005,0.49689,0.4998,0.00175,+0.35%,0
2002-11-08,0.50055,0.5012,0.49635,0.49645,-0.00335,-0.67%,0
2002-11-11,0.49465,0.4961,0.49299,0.49409,-0.00236,-0.48%,0
2002-11-12,0.49394,0.49504,0.49135,0.49329,-0.0008,-0.16%,0
2002-11-13,0.49346,0.50268,0.49234,0.4979,0.00461,+0.93%,0
2002-11-14,0.49684,0.5006,0.49615,0.49995,0.00205,+0.41%,0
2002-11-15,0.50035,0.50125,0.499,0.50005,0.0001,+0.02%,0
2002-11-18,0.49748,0.49925,0.49615,0.49699,-0.00306,-0.61%,0
2002-11-19,0.49694,0.4988,0.495,0.49738,0.00039,+0.08%,0
2002-11-20,0.49649,0.4991,0.49414,0.4983,0.00092,+0.18%,0
2002-11-21,0.49905,0.50438,0.49805,0.50319,0.00489,+0.98%,0
2002-11-22,0.50339,0.50459,0.5016,0.50253,-0.00066,-0.13%,0
2002-11-25,0.50334,0.50349,0.4983,0.49935,-0.00318,-0.63%,0
2002-11-26,0.4996,0.4998,0.49419,0.49635,-0.003,-0.60%,0
2002-11-27,0.4961,0.4984,0.49125,0.49394,-0.00241,-0.49%,0
2002-11-28,0.49351,0.4959,0.4919,0.495,0.00106,+0.21%,0
2002-11-29,0.49549,0.499,0.49475,0.49805,0.00305,+0.62%,0
2002-12-02,0.4987,0.5018,0.4963,0.4979,-0.00015,-0.03%,0
2002-12-03,0.4984,0.50015,0.49785,0.4983,0.0004,+0.08%,0
2002-12-04,0.4979,0.5019,0.49743,0.50105,0.00275,+0.55%,0
2002-12-05,0.50155,0.50324,0.5002,0.50115,0.0001,+0.02%,0
2002-12-06,0.50258,0.50263,0.4999,0.5017,0.00055,+0.11%,0
2002-12-09,0.5022,0.5041,0.50215,0.50334,0.00164,+0.33%,0
2002-12-10,0.50299,0.50579,0.50085,0.50115,-0.00219,-0.44%,0
2002-12-11,0.50115,0.50339,0.50045,0.50268,0.00153,+0.31%,0
2002-12-12,0.50246,0.51096,0.5022,0.50844,0.00576,+1.15%,0
2002-12-13,0.50758,0.51514,0.50758,0.51384,0.0054,+1.06%,0
2002-12-16,0.51305,0.51514,0.51229,0.5145,0.00066,+0.13%,0
2002-12-17,0.51384,0.51964,0.51289,0.5177,0.0032,+0.62%,0
2002-12-18,0.51754,0.51781,0.51274,0.51445,-0.00325,-0.63%,0
2002-12-19,0.51503,0.51749,0.5135,0.51668,0.00223,+0.43%,0
2002-12-20,0.51639,0.51851,0.51318,0.51655,-0.00013,-0.03%,0
2002-12-23,0.51509,0.5181,0.513,0.51559,-0.00096,-0.19%,0
2002-12-24,0.51639,0.51735,0.5145,0.51644,0.00085,+0.16%,0
