Time,Open,High,Low,Latest,Change,%Change,Volume
2000-02-07,1.6353,1.6463,1.6346,1.6384,0.0031,+0.19%,0
2000-02-08,1.6387,1.6409,1.6203,1.63,-0.0084,-0.51%,0
2000-02-09,1.63,1.632,1.6151,1.6201,-0.0099,-0.61%,0
2000-02-10,1.6197,1.6321,1.6163,1.6321,0.012,+0.74%,0
2000-02-11,1.6315,1.64,1.6263,1.6263,-0.0058,-0.36%,0
2000-02-14,1.6256,1.6433,1.6198,1.6403,0.014,+0.86%,0
2000-02-15,1.6411,1.6447,1.6288,1.6365,-0.0038,-0.23%,0
2000-02-16,1.6362,1.6397,1.6248,1.6259,-0.0106,-0.65%,0
2000-02-17,1.6257,1.6305,1.6116,1.6228,-0.0031,-0.19%,0
2000-02-18,1.623,1.635,1.6203,1.629,0.0062,+0.38%,0
2000-02-21,1.6298,1.6309,1.6223,1.6232,-0.0058,-0.36%,0
2000-02-22,1.6231,1.6235,1.5956,1.6014,-0.0218,-1.34%,0
2000-02-23,1.6014,1.6098,1.5956,1.6058,0.0044,+0.27%,0
2000-02-24,1.6059,1.6279,1.6053,1.6205,0.0147,+0.92%,0
2000-02-25,1.6213,1.6538,1.6212,1.6513,0.0308,+1.90%,0
2000-02-28,1.6497,1.6888,1.6497,1.652,0.0007,+0.04%,0
2000-02-29,1.6528,1.6698,1.6423,1.6653,0.0133,+0.81%,0
2000-03-01,1.6648,1.6682,1.6467,1.6512,-0.0141,-0.85%,0
2000-03-02,1.6512,1.671,1.6426,1.664,0.0128,+0.78%,0
2000-03-03,1.6636,1.6748,1.6601,1.6715,0.0075,+0.45%,0
2000-03-06,1.671,1.6795,1.6627,1.6768,0.0053,+0.32%,0
2000-03-07,1.6759,1.6863,1.6713,1.6756,-0.0012,-0.07%,0
2000-03-08,1.6753,1.6859,1.6683,1.6721,-0.0035,-0.21%,0
2000-03-09,1.672,1.6727,1.6573,1.6624,-0.0097,-0.58%,0
2000-03-10,1.6624,1.6749,1.6589,1.6699,0.0075,+0.45%,0
2000-03-13,1.6705,1.6742,1.6558,1.6701,0.0002,+0.01%,0
2000-03-14,1.67,1.6793,1.6633,1.6647,-0.0054,-0.32%,0
2000-03-15,1.6637,1.6713,1.6598,1.6665,0.0018,+0.11%,0
2000-03-16,1.668,1.6706,1.654,1.6633,-0.0032,-0.19%,0
2000-03-17,1.6615,1.6699,1.6568,1.6583,-0.005,-0.30%,0
2000-03-20,1.6596,1.665,1.6544,1.6568,-0.0015,-0.09%,0
2000-03-21,1.6568,1.6772,1.6547,1.6763,0.0195,+1.18%,0
2000-03-22,1.6762,1.6818,1.6712,1.6736,-0.0027,-0.16%,0
2000-03-23,1.674,1.6759,1.6447,1.6458,-0.0278,-1.66%,0
2000-03-24,1.6459,1.6499,1.6232,1.6232,-0.0226,-1.37%,0
2000-03-27,1.6278,1.6487,1.6209,1.6423,0.0191,+1.18%,0
2000-03-28,1.642,1.6569,1.6388,1.6565,0.0142,+0.86%,0
2000-03-29,1.6565,1.6798,1.6565,1.6754,0.0189,+1.14%,0
2000-03-30,1.6754,1.6755,1.6563,1.6563,-0.0191,-1.14%,0
2000-03-31,1.6563,1.6696,1.6549,1.6633,0.007,+0.42%,0
2000-04-03,1.6652,1.6721,1.6488,1.6523,-0.011,-0.66%,0
2000-04-04,1.6523,1.6619,1.6125,1.6417,-0.0106,-0.64%,0
2000-04-05,1.639,1.6437,1.6218,1.6354,-0.0063,-0.38%,0
2000-04-06,1.6363,1.6415,1.632,1.6392,0.0038,+0.23%,0
2000-04-07,1.6392,1.65,1.6333,1.6436,0.0044,+0.27%,0
2000-04-10,1.6432,1.648,1.6343,1.6343,-0.0093,-0.57%,0
2000-04-11,1.6334,1.6447,1.6296,1.6414,0.0071,+0.43%,0
2000-04-12,1.6418,1.6563,1.6415,1.6425,0.0011,+0.07%,0
2000-04-13,1.6421,1.6538,1.6408,1.6474,0.0049,+0.30%,0
2000-04-14,1.6474,1.6536,1.6318,1.6333,-0.0141,-0.86%,0
2000-04-17,1.632,1.6498,1.6206,1.6486,0.0153,+0.94%,0
2000-04-18,1.6486,1.6682,1.6486,1.6661,0.0175,+1.06%,0
2000-04-19,1.667,1.6769,1.6593,1.6686,0.0025,+0.15%,0
2000-04-20,1.6678,1.6808,1.6666,1.6776,0.009,+0.54%,0
2000-04-21,1.6763,1.6785,1.6726,1.675,-0.0026,-0.15%,0
2000-04-24,1.6756,1.6768,1.6627,1.6759,0.0009,+0.05%,0
2000-04-25,1.6759,1.7137,1.6706,1.7063,0.0304,+1.81%,0
2000-04-26,1.7059,1.7142,1.7012,1.7024,-0.0039,-0.23%,0
2000-04-27,1.7025,1.7326,1.7003,1.7274,0.025,+1.47%,0
2000-04-28,1.7274,1.7389,1.7166,1.7167,-0.0107,-0.62%,0
2000-05-01,1.7198,1.7218,1.7054,1.7089,-0.0078,-0.45%,0
2000-05-02,1.7086,1.7247,1.7058,1.7135,0.0046,+0.27%,0
2000-05-03,1.7133,1.738,1.7116,1.7241,0.0106,+0.62%,0
2000-05-04,1.7248,1.7427,1.7238,1.7402,0.0161,+0.93%,0
2000-05-05,1.7403,1.7407,1.7155,1.7307,-0.0095,-0.55%,0
2000-05-08,1.7304,1.7373,1.7172,1.7246,-0.0061,-0.35%,0
2000-05-09,1.7246,1.7294,1.714,1.714,-0.0106,-0.61%,0
2000-05-10,1.7158,1.7208,1.7073,1.7183,0.0043,+0.25%,0
2000-05-11,1.7193,1.7316,1.7084,1.7281,0.0098,+0.57%,0
2000-05-12,1.7276,1.7294,1.6897,1.6924,-0.0357,-2.07%,0
2000-05-15,1.6924,1.7076,1.691,1.7068,0.0144,+0.85%,0
2000-05-16,1.7069,1.7237,1.7069,1.7213,0.0145,+0.85%,0
2000-05-17,1.7217,1.7421,1.7162,1.7344,0.0131,+0.76%,0
2000-05-18,1.7333,1.743,1.732,1.7379,0.0035,+0.20%,0
2000-05-19,1.738,1.7529,1.7253,1.7298,-0.0081,-0.47%,0
2000-05-22,1.7274,1.7332,1.7139,1.7214,-0.0084,-0.49%,0
2000-05-23,1.7213,1.732,1.707,1.7212,-0.0002,-0.01%,0
2000-05-24,1.7207,1.728,1.712,1.7244,0.0032,+0.19%,0
2000-05-25,1.7239,1.7343,1.7115,1.7141,-0.0103,-0.60%,0
2000-05-26,1.7135,1.7149,1.6762,1.6803,-0.0338,-1.97%,0
2000-05-29,1.6767,1.6974,1.6755,1.6921,0.0118,+0.70%,0
2000-05-30,1.692,1.6943,1.6705,1.6882,-0.0039,-0.23%,0
2000-05-31,1.6864,1.6961,1.6802,1.6809,-0.0073,-0.43%,0
2000-06-01,1.6809,1.6928,1.6792,1.6878,0.0069,+0.41%,0
2000-06-02,1.6866,1.6893,1.6588,1.6653,-0.0225,-1.33%,0
2000-06-05,1.6692,1.6712,1.6591,1.6598,-0.0055,-0.33%,0
2000-06-06,1.6598,1.6654,1.6385,1.646,-0.0138,-0.83%,0
2000-06-07,1.645,1.6484,1.6291,1.6303,-0.0157,-0.95%,0
2000-06-08,1.6293,1.6479,1.6183,1.6375,0.0072,+0.44%,0
2000-06-09,1.6394,1.6538,1.6365,1.6416,0.0041,+0.25%,0
2000-06-12,1.6416,1.6489,1.6323,1.6377,-0.0039,-0.24%,0
2000-06-13,1.6377,1.6402,1.6244,1.6289,-0.0088,-0.54%,0
2000-06-14,1.6291,1.6338,1.6199,1.6316,0.0027,+0.17%,0
2000-06-15,1.6318,1.6461,1.6283,1.6361,0.0045,+0.28%,0
2000-06-16,1.6362,1.6438,1.6153,1.6163,-0.0198,-1.21%,0
2000-06-19,1.6157,1.6322,1.6109,1.6303,0.014,+0.87%,0
2000-06-20,1.6308,1.635,1.6213,1.6276,-0.0027,-0.17%,0
2000-06-21,1.6282,1.6423,1.6276,1.6385,0.0109,+0.67%,0
2000-06-22,1.6403,1.6563,1.636,1.6543,0.0158,+0.96%,0
2000-06-23,1.6547,1.6605,1.6458,1.6566,0.0023,+0.14%,0
2000-06-26,1.6555,1.6648,1.648,1.6521,-0.0045,-0.27%,0
2000-06-27,1.6518,1.6531,1.6335,1.6348,-0.0173,-1.05%,0
2000-06-28,1.6343,1.6475,1.6338,1.6459,0.0111,+0.68%,0
2000-06-29,1.6482,1.6512,1.6313,1.6358,-0.0101,-0.61%,0
2000-06-30,1.6351,1.6381,1.6236,1.634,-0.0018,-0.11%,0
2000-07-03,1.6323,1.6403,1.6313,1.6369,0.0029,+0.18%,0
2000-07-04,1.6369,1.6414,1.6311,1.6326,-0.0043,-0.26%,0
2000-07-05,1.6324,1.6343,1.6196,1.6232,-0.0094,-0.58%,0
2000-07-06,1.6238,1.6285,1.6151,1.6256,0.0024,+0.15%,0
2000-07-07,1.626,1.6322,1.6228,1.628,0.0024,+0.15%,0
2000-07-10,1.6275,1.6293,1.6202,1.6234,-0.0046,-0.28%,0
2000-07-11,1.6234,1.634,1.6204,1.628,0.0046,+0.28%,0
2000-07-12,1.6278,1.6548,1.6277,1.6516,0.0236,+1.45%,0
2000-07-13,1.6514,1.6637,1.6511,1.6536,0.002,+0.12%,0
2000-07-14,1.6538,1.6606,1.6508,1.6508,-0.0028,-0.17%,0
2000-07-17,1.6516,1.6595,1.647,1.6537,0.0029,+0.18%,0
2000-07-18,1.6533,1.6785,1.6522,1.6755,0.0218,+1.32%,0
2000-07-19,1.6768,1.6859,1.6725,1.6758,0.0003,+0.02%,0
2000-07-20,1.6761,1.6839,1.6607,1.6625,-0.0133,-0.79%,0
2000-07-21,1.6616,1.6678,1.6562,1.6595,-0.003,-0.18%,0
2000-07-24,1.6586,1.6701,1.6582,1.6647,0.0052,+0.31%,0
2000-07-25,1.665,1.6673,1.6478,1.654,-0.0107,-0.64%,0
2000-07-26,1.6538,1.6548,1.6433,1.6481,-0.0059,-0.36%,0
2000-07-27,1.6491,1.6644,1.6463,1.6635,0.0154,+0.93%,0
2000-07-28,1.6636,1.6778,1.6604,1.676,0.0125,+0.75%,0
2000-07-31,1.676,1.6792,1.665,1.67,-0.006,-0.36%,0
2000-08-01,1.6706,1.6903,1.6635,1.6896,0.0196,+1.17%,0
2000-08-02,1.6892,1.6946,1.6804,1.6889,-0.0007,-0.04%,0
2000-08-03,1.6889,1.7136,1.6826,1.7039,0.015,+0.89%,0
2000-08-04,1.705,1.716,1.7024,1.7051,0.0012,+0.07%,0
2000-08-07,1.7055,1.7093,1.6994,1.7058,0.0007,+0.04%,0
2000-08-08,1.7055,1.7183,1.7035,1.7105,0.0047,+0.28%,0
2000-08-09,1.7104,1.7242,1.7098,1.715,0.0045,+0.26%,0
2000-08-10,1.7161,1.7161,1.7011,1.7041,-0.0109,-0.64%,0
2000-08-11,1.704,1.7225,1.6975,1.7208,0.0167,+0.98%,0
2000-08-14,1.7205,1.7254,1.7159,1.7186,-0.0022,-0.13%,0
2000-08-15,1.7191,1.7194,1.7075,1.7092,-0.0094,-0.55%,0
2000-08-16,1.7102,1.7201,1.7035,1.7066,-0.0026,-0.15%,0
2000-08-17,1.7063,1.7147,1.7051,1.7066,0,0.00%,0
2000-08-18,1.7069,1.7235,1.7031,1.7205,0.0139,+0.81%,0
2000-08-21,1.721,1.7337,1.7191,1.7308,0.0103,+0.60%,0
2000-08-22,1.7311,1.7435,1.7276,1.7381,0.0073,+0.42%,0
2000-08-23,1.7393,1.7492,1.7186,1.7186,-0.0195,-1.12%,0
2000-08-24,1.7196,1.7241,1.7092,1.7138,-0.0048,-0.28%,0
2000-08-25,1.7121,1.7253,1.7047,1.7099,-0.0039,-0.23%,0
2000-08-28,1.709,1.7158,1.7071,1.7139,0.004,+0.23%,0
2000-08-29,1.714,1.7357,1.7128,1.7336,0.0197,+1.15%,0
2000-08-30,1.7326,1.7463,1.7295,1.7295,-0.0041,-0.24%,0
2000-08-31,1.7295,1.7489,1.7263,1.7418,0.0123,+0.71%,0
2000-09-01,1.7417,1.7463,1.7181,1.7252,-0.0166,-0.95%,0
2000-09-04,1.7245,1.7328,1.7191,1.7305,0.0053,+0.31%,0
2000-09-05,1.7305,1.752,1.7268,1.7449,0.0144,+0.83%,0
2000-09-06,1.7455,1.7804,1.743,1.7784,0.0335,+1.92%,0
2000-09-07,1.7784,1.7915,1.7678,1.7769,-0.0015,-0.08%,0
2000-09-08,1.7765,1.7925,1.7708,1.7835,0.0066,+0.37%,0
2000-09-11,1.7893,1.7893,1.7689,1.7747,-0.0088,-0.49%,0
2000-09-12,1.7752,1.7758,1.7564,1.7656,-0.0091,-0.51%,0
2000-09-13,1.7644,1.7731,1.7571,1.7721,0.0065,+0.37%,0
2000-09-14,1.7711,1.7755,1.7521,1.7728,0.0007,+0.04%,0
2000-09-15,1.7733,1.7878,1.763,1.7855,0.0127,+0.72%,0
2000-09-18,1.786,1.7898,1.7767,1.7848,-0.0007,-0.04%,0
2000-09-19,1.7833,1.7906,1.7728,1.7768,-0.008,-0.45%,0
2000-09-20,1.7751,1.789,1.7748,1.7769,0.0001,+0.01%,0
2000-09-21,1.7771,1.7839,1.7631,1.7637,-0.0132,-0.74%,0
2000-09-22,1.7606,1.7693,1.7141,1.7325,-0.0312,-1.77%,0
2000-09-25,1.7274,1.7431,1.7235,1.7338,0.0013,+0.08%,0
2000-09-26,1.7331,1.7391,1.7235,1.7245,-0.0093,-0.54%,0
2000-09-27,1.7246,1.7335,1.7178,1.7245,0,0.00%,0
2000-09-28,1.7238,1.7366,1.7217,1.7335,0.009,+0.52%,0
2000-09-29,1.733,1.7421,1.7227,1.7242,-0.0093,-0.54%,0
2000-10-02,1.7286,1.7374,1.7217,1.7373,0.0131,+0.76%,0
2000-10-03,1.7365,1.7391,1.7305,1.7323,-0.005,-0.29%,0
2000-10-04,1.7321,1.7419,1.7257,1.7353,0.003,+0.17%,0
2000-10-05,1.7344,1.7529,1.7318,1.7512,0.0159,+0.92%,0
2000-10-06,1.7519,1.7563,1.7446,1.7494,-0.0018,-0.10%,0
2000-10-09,1.7508,1.7553,1.745,1.7515,0.0021,+0.12%,0
2000-10-10,1.7515,1.7559,1.7398,1.7434,-0.0081,-0.46%,0
2000-10-11,1.7447,1.7452,1.7281,1.7407,-0.0027,-0.15%,0
2000-10-12,1.7427,1.7548,1.7368,1.742,0.0013,+0.07%,0
2000-10-13,1.7428,1.7715,1.7401,1.7691,0.0271,+1.56%,0
2000-10-16,1.7663,1.7846,1.766,1.7755,0.0064,+0.36%,0
2000-10-17,1.7749,1.784,1.7644,1.768,-0.0075,-0.42%,0
2000-10-18,1.7681,1.7981,1.7523,1.7866,0.0186,+1.05%,0
2000-10-19,1.7879,1.7907,1.7806,1.7838,-0.0028,-0.16%,0
2000-10-20,1.7837,1.7979,1.7772,1.7829,-0.0009,-0.05%,0
2000-10-23,1.7829,1.8003,1.7829,1.7971,0.0142,+0.80%,0
2000-10-24,1.7971,1.8003,1.7885,1.7981,0.001,+0.06%,0
2000-10-25,1.7975,1.8224,1.7957,1.8203,0.0222,+1.23%,0
2000-10-26,1.8217,1.83,1.8116,1.8196,-0.0007,-0.04%,0
2000-10-27,1.8191,1.8228,1.8029,1.8095,-0.0101,-0.56%,0
2000-10-30,1.806,1.8111,1.7908,1.8079,-0.0016,-0.09%,0
2000-10-31,1.8081,1.8123,1.7941,1.7984,-0.0095,-0.53%,0
2000-11-01,1.7976,1.8018,1.7721,1.7731,-0.0253,-1.41%,0
2000-11-02,1.7726,1.7805,1.7663,1.7779,0.0048,+0.27%,0
2000-11-03,1.7777,1.7796,1.7457,1.7547,-0.0232,-1.30%,0
2000-11-06,1.756,1.7775,1.7488,1.7658,0.0111,+0.63%,0
2000-11-07,1.7651,1.7737,1.7606,1.768,0.0022,+0.12%,0
2000-11-08,1.7675,1.7857,1.7527,1.7761,0.0081,+0.46%,0
2000-11-09,1.776,1.7848,1.7528,1.7528,-0.0233,-1.31%,0
2000-11-10,1.7526,1.774,1.7498,1.7723,0.0195,+1.11%,0
2000-11-13,1.7693,1.7749,1.7577,1.7731,0.0008,+0.05%,0
2000-11-14,1.7737,1.7787,1.7624,1.7735,0.0004,+0.02%,0
2000-11-15,1.7744,1.783,1.7654,1.7793,0.0058,+0.33%,0
2000-11-16,1.7799,1.7915,1.7752,1.7851,0.0058,+0.33%,0
2000-11-17,1.7858,1.8015,1.7797,1.7998,0.0147,+0.82%,0
2000-11-20,1.8,1.8051,1.7913,1.7925,-0.0073,-0.41%,0
2000-11-21,1.7931,1.8073,1.7879,1.8047,0.0122,+0.68%,0
2000-11-22,1.8045,1.8059,1.7933,1.8003,-0.0044,-0.24%,0
2000-11-23,1.8001,1.8173,1.7975,1.8136,0.0133,+0.74%,0
2000-11-24,1.8131,1.8176,1.7996,1.8055,-0.0081,-0.45%,0
2000-11-27,1.8038,1.8086,1.7743,1.7754,-0.0301,-1.67%,0
2000-11-28,1.7735,1.7811,1.7597,1.7635,-0.0119,-0.67%,0
2000-11-29,1.7637,1.7653,1.7466,1.7619,-0.0016,-0.09%,0
2000-11-30,1.7605,1.7621,1.7263,1.7284,-0.0335,-1.90%,0
2000-12-01,1.7293,1.7369,1.7218,1.7227,-0.0057,-0.33%,0
2000-12-04,1.7228,1.7295,1.6968,1.6999,-0.0228,-1.32%,0
2000-12-05,1.7007,1.7183,1.6967,1.7143,0.0144,+0.85%,0
2000-12-06,1.7148,1.7188,1.6983,1.6983,-0.016,-0.93%,0
2000-12-07,1.6981,1.7058,1.6908,1.6983,0,0.00%,0
2000-12-08,1.6996,1.7149,1.6975,1.7014,0.0031,+0.18%,0
2000-12-11,1.7105,1.7183,1.7037,1.7103,0.0089,+0.52%,0
2000-12-12,1.7119,1.717,1.7011,1.7124,0.0021,+0.12%,0
2000-12-13,1.7127,1.7257,1.7092,1.7149,0.0025,+0.15%,0
2000-12-14,1.7143,1.7163,1.6853,1.6866,-0.0283,-1.65%,0
2000-12-15,1.6867,1.6903,1.6748,1.6813,-0.0053,-0.31%,0
2000-12-18,1.6815,1.6857,1.6697,1.6789,-0.0024,-0.14%,0
2000-12-19,1.679,1.6982,1.6776,1.6825,0.0036,+0.21%,0
2000-12-20,1.6831,1.6885,1.6684,1.6686,-0.0139,-0.83%,0
2000-12-21,1.6701,1.678,1.6594,1.6601,-0.0085,-0.51%,0
2000-12-22,1.6599,1.6668,1.6438,1.6443,-0.0158,-0.95%,0
2000-12-25,1.6441,1.6473,1.6426,1.644,-0.0003,-0.02%,0
2000-12-26,1.6443,1.6465,1.6268,1.6297,-0.0143,-0.87%,0
2000-12-27,1.6297,1.6449,1.6268,1.6363,0.0066,+0.40%,0
2000-12-28,1.6372,1.6485,1.6342,1.6342,-0.0021,-0.13%,0
2000-12-29,1.6345,1.6403,1.611,1.614,-0.0202,-1.24%,0
2001-01-02,1.6101,1.6219,1.5982,1.5991,-0.0149,-0.92%,0
2001-01-03,1.5987,1.6319,1.5904,1.6319,0.0328,+2.05%,0
2001-01-04,1.6315,1.6321,1.5989,1.6044,-0.0275,-1.69%,0
2001-01-05,1.6038,1.6117,1.5918,1.5991,-0.0053,-0.33%,0
2001-01-08,1.5976,1.6125,1.5972,1.6085,0.0094,+0.59%,0
2001-01-09,1.6091,1.622,1.6079,1.6141,0.0056,+0.35%,0
2001-01-10,1.6147,1.6317,1.6112,1.6316,0.0175,+1.08%,0
2001-01-11,1.6312,1.6316,1.6056,1.6119,-0.0197,-1.21%,0
2001-01-12,1.6129,1.6243,1.6069,1.6175,0.0056,+0.35%,0
2001-01-15,1.6185,1.639,1.6182,1.6351,0.0176,+1.09%,0
2001-01-16,1.6353,1.6432,1.6315,1.6335,-0.0016,-0.10%,0
2001-01-17,1.6335,1.6536,1.6298,1.6425,0.009,+0.55%,0
2001-01-18,1.6423,1.6439,1.6136,1.62,-0.0225,-1.37%,0
2001-01-19,1.6205,1.6393,1.6093,1.6381,0.0181,+1.12%,0
2001-01-22,1.6385,1.6536,1.628,1.6311,-0.007,-0.43%,0
2001-01-23,1.6307,1.6351,1.6234,1.6341,0.003,+0.18%,0
2001-01-24,1.6352,1.6605,1.6352,1.6586,0.0245,+1.50%,0
2001-01-25,1.6589,1.6713,1.6491,1.6507,-0.0079,-0.48%,0
2001-01-26,1.6513,1.6605,1.6389,1.6521,0.0014,+0.08%,0
2001-01-29,1.6515,1.6592,1.648,1.6576,0.0055,+0.33%,0
2001-01-30,1.6571,1.6614,1.6432,1.6463,-0.0113,-0.68%,0
2001-01-31,1.6463,1.6503,1.6336,1.6345,-0.0118,-0.72%,0
2001-02-01,1.6348,1.6356,1.6245,1.6325,-0.002,-0.12%,0
2001-02-02,1.6329,1.6491,1.6284,1.6451,0.0126,+0.77%,0
2001-02-05,1.645,1.6468,1.6302,1.6397,-0.0054,-0.33%,0
2001-02-06,1.639,1.6581,1.6376,1.6543,0.0146,+0.89%,0
2001-02-07,1.6532,1.6616,1.6445,1.6541,-0.0002,-0.01%,0
2001-02-08,1.6549,1.6745,1.652,1.6705,0.0164,+0.99%,0
2001-02-09,1.67,1.6774,1.6545,1.6601,-0.0104,-0.62%,0
2001-02-12,1.6625,1.6625,1.6493,1.6529,-0.0072,-0.43%,0
2001-02-13,1.6537,1.6735,1.651,1.6698,0.0169,+1.02%,0
2001-02-14,1.6691,1.6745,1.666,1.6699,0.0001,+0.01%,0
2001-02-15,1.6703,1.6979,1.668,1.6917,0.0218,+1.31%,0
2001-02-16,1.6917,1.6931,1.6726,1.6798,-0.0119,-0.70%,0
2001-02-19,1.681,1.6811,1.6638,1.6688,-0.011,-0.65%,0
2001-02-20,1.6689,1.6949,1.6642,1.6829,0.0141,+0.84%,0
2001-02-21,1.6832,1.6941,1.6712,1.6869,0.004,+0.24%,0
2001-02-22,1.6862,1.6985,1.6795,1.6925,0.0056,+0.33%,0
2001-02-23,1.6935,1.6973,1.6678,1.6739,-0.0186,-1.10%,0
2001-02-26,1.6735,1.6905,1.6716,1.6872,0.0133,+0.79%,0
2001-02-27,1.6875,1.6901,1.6714,1.6792,-0.008,-0.47%,0
2001-02-28,1.6797,1.6799,1.666,1.6693,-0.0099,-0.59%,0
2001-03-01,1.6686,1.6716,1.6486,1.6513,-0.018,-1.08%,0
2001-03-02,1.6516,1.6538,1.6399,1.6443,-0.007,-0.42%,0
2001-03-05,1.6428,1.6565,1.6428,1.652,0.0077,+0.47%,0
2001-03-06,1.6523,1.6595,1.6479,1.648,-0.004,-0.24%,0
2001-03-07,1.6487,1.6608,1.6442,1.6569,0.0089,+0.54%,0
2001-03-08,1.6564,1.6597,1.6501,1.6508,-0.0061,-0.37%,0
2001-03-09,1.6512,1.6593,1.6468,1.6521,0.0013,+0.08%,0
2001-03-12,1.6518,1.6639,1.6506,1.6575,0.0054,+0.33%,0
2001-03-13,1.6575,1.6866,1.6556,1.6827,0.0252,+1.52%,0
2001-03-14,1.6822,1.6941,1.6695,1.6881,0.0054,+0.32%,0
2001-03-15,1.6877,1.7163,1.6872,1.7149,0.0268,+1.59%,0
2001-03-16,1.7139,1.7215,1.7079,1.7097,-0.0052,-0.30%,0
2001-03-19,1.7091,1.7149,1.7027,1.7049,-0.0048,-0.28%,0
2001-03-20,1.7059,1.7068,1.6874,1.6885,-0.0164,-0.96%,0
2001-03-21,1.6883,1.7159,1.6843,1.7107,0.0222,+1.31%,0
2001-03-22,1.7102,1.7309,1.709,1.7237,0.013,+0.76%,0
2001-03-23,1.7235,1.7303,1.7094,1.7213,-0.0024,-0.14%,0
2001-03-26,1.716,1.7227,1.7118,1.714,-0.0073,-0.42%,0
2001-03-27,1.7128,1.7227,1.7075,1.7177,0.0037,+0.22%,0
2001-03-28,1.7178,1.7289,1.7144,1.7267,0.009,+0.52%,0
2001-03-29,1.7263,1.7343,1.7214,1.7274,0.0007,+0.04%,0
2001-03-30,1.7273,1.7435,1.7218,1.7428,0.0154,+0.89%,0
2001-04-02,1.7455,1.7455,1.7275,1.7357,-0.0071,-0.41%,0
2001-04-03,1.7357,1.7365,1.7,1.7018,-0.0339,-1.95%,0
2001-04-04,1.7018,1.7083,1.6888,1.6963,-0.0055,-0.32%,0
2001-04-05,1.6953,1.7065,1.6846,1.7036,0.0073,+0.43%,0
2001-04-06,1.7033,1.7113,1.69,1.6913,-0.0123,-0.72%,0
2001-04-09,1.692,1.7057,1.6912,1.7035,0.0122,+0.72%,0
2001-04-10,1.7045,1.7207,1.6995,1.7169,0.0134,+0.79%,0
2001-04-11,1.7165,1.7259,1.7091,1.7099,-0.007,-0.41%,0
2001-04-12,1.7083,1.7182,1.7013,1.7077,-0.0022,-0.13%,0
2001-04-13,1.7065,1.7133,1.7031,1.7123,0.0046,+0.27%,0
2001-04-16,1.7135,1.7225,1.7106,1.7148,0.0025,+0.15%,0
2001-04-17,1.7138,1.7364,1.7088,1.728,0.0132,+0.77%,0
2001-04-18,1.728,1.7573,1.7251,1.7325,0.0045,+0.26%,0
2001-04-19,1.734,1.7379,1.7023,1.7023,-0.0302,-1.74%,0
2001-04-20,1.7043,1.7092,1.6908,1.6951,-0.0072,-0.42%,0
2001-04-23,1.696,1.71,1.6858,1.7037,0.0086,+0.51%,0
2001-04-24,1.7037,1.7152,1.6952,1.7135,0.0098,+0.58%,0
2001-04-25,1.7135,1.719,1.7022,1.7075,-0.006,-0.35%,0
2001-04-26,1.7064,1.7133,1.7001,1.7039,-0.0036,-0.21%,0
2001-04-27,1.7033,1.7304,1.6994,1.7257,0.0218,+1.28%,0
2001-04-30,1.7257,1.7378,1.7228,1.7349,0.0092,+0.53%,0
2001-05-01,1.7353,1.7378,1.7248,1.7257,-0.0092,-0.53%,0
2001-05-02,1.7263,1.7357,1.7241,1.7261,0.0004,+0.02%,0
2001-05-03,1.7255,1.7363,1.7199,1.7315,0.0054,+0.31%,0
