Time,Open,High,Low,Latest,Change,%Change,Volume
2022-04-18,1.26105,1.26433,1.25984,1.25986,-0.00114,-0.09%,127782
2022-04-19,1.25983,1.26457,1.2568,1.26117,0.00131,+0.10%,178831
2022-04-20,1.26113,1.26237,1.2472,1.24934,-0.01183,-0.94%,189754
2022-04-21,1.24934,1.25899,1.24587,1.25652,0.00718,+0.57%,195292
2022-04-22,1.25661,1.27256,1.25652,1.26557,0.00905,+0.72%,211219
2022-04-25,1.27223,1.27766,1.27036,1.27335,0.00778,+0.61%,223386
2022-04-26,1.27332,1.28275,1.26839,1.28253,0.00918,+0.72%,200877
2022-04-27,1.28252,1.28539,1.27778,1.28131,-0.00122,-0.10%,220146
2022-04-28,1.28129,1.28793,1.2791,1.2803,-0.00101,-0.08%,215189
2022-04-29,1.28031,1.28611,1.27186,1.27988,-0.00042,-0.03%,211048
2022-05-02,1.28422,1.29134,1.28337,1.28702,0.00714,+0.56%,202362
2022-05-03,1.28696,1.28932,1.28253,1.28301,-0.00401,-0.31%,215866
2022-05-04,1.28305,1.28528,1.27254,1.27254,-0.01047,-0.82%,229793
2022-05-05,1.27263,1.28673,1.27132,1.28341,0.01087,+0.85%,259740
2022-05-06,1.28336,1.29118,1.28133,1.28399,0.00058,+0.05%,306713
2022-05-09,1.28992,1.30148,1.28971,1.30098,0.01699,+1.32%,250225
2022-05-10,1.30092,1.3052,1.29615,1.30243,0.00145,+0.11%,296253
2022-05-11,1.30235,1.30388,1.29209,1.29841,-0.00402,-0.31%,302216
2022-05-12,1.2984,1.30761,1.29765,1.30441,0.006,+0.46%,345282
2022-05-13,1.30412,1.30472,1.29067,1.29081,-0.0136,-1.04%,241740
2022-05-16,1.29319,1.2981,1.2836,1.2836,-0.00721,-0.56%,258256
2022-05-17,1.28364,1.28582,1.2806,1.28097,-0.00263,-0.20%,243586
2022-05-18,1.28095,1.28953,1.27948,1.28863,0.00766,+0.60%,236897
2022-05-19,1.2886,1.28913,1.27828,1.28213,-0.0065,-0.50%,313064
2022-05-20,1.28214,1.28674,1.27764,1.28367,0.00154,+0.12%,258614
2022-05-23,1.28387,1.28399,1.27668,1.27668,-0.00699,-0.54%,202400
2022-05-24,1.27662,1.28719,1.27635,1.28192,0.00524,+0.41%,244911
2022-05-25,1.2819,1.28845,1.28024,1.28147,-0.00045,-0.04%,265865
2022-05-26,1.28144,1.28481,1.27682,1.27684,-0.00463,-0.36%,235265
2022-05-27,1.27686,1.27824,1.26992,1.26992,-0.00692,-0.54%,204784
2022-05-30,1.27289,1.27289,1.26504,1.26542,-0.0045,-0.35%,137669
2022-05-31,1.26532,1.26863,1.2629,1.26475,-0.00067,-0.05%,221811
2022-06-01,1.26472,1.26764,1.2607,1.26562,0.00087,+0.07%,209159
2022-06-02,1.26561,1.26854,1.25642,1.25688,-0.00874,-0.69%,182174
2022-06-03,1.25687,1.2595,1.25511,1.25932,0.00244,+0.19%,189966
2022-06-06,1.25899,1.26003,1.2535,1.25752,-0.0018,-0.14%,169300
2022-06-07,1.25751,1.2618,1.25234,1.25287,-0.00465,-0.37%,202740
2022-06-08,1.25283,1.25646,1.25178,1.25572,0.00285,+0.23%,187267
2022-06-09,1.25572,1.27045,1.25474,1.26968,0.01396,+1.11%,207474
2022-06-10,1.26966,1.28121,1.2681,1.27601,0.00633,+0.50%,237521
2022-06-13,1.27722,1.28994,1.27698,1.28962,0.01361,+1.07%,306643
2022-06-14,1.28962,1.29743,1.2866,1.29455,0.00493,+0.38%,308602
2022-06-15,1.29454,1.2995,1.28631,1.2888,-0.00575,-0.44%,334430
2022-06-16,1.28879,1.29698,1.28605,1.29455,0.00575,+0.45%,293871
2022-06-17,1.29449,1.30784,1.29387,1.29693,0.00238,+0.18%,265393
2022-06-20,1.30321,1.30339,1.29785,1.29795,0.00102,+0.08%,185967
2022-06-21,1.29793,1.29851,1.29056,1.29182,-0.00613,-0.47%,198585
2022-06-22,1.29182,1.29961,1.29123,1.29451,0.00269,+0.21%,236963
2022-06-23,1.2945,1.30169,1.29361,1.29807,0.00356,+0.28%,264129
2022-06-24,1.29815,1.30001,1.28896,1.289,-0.00907,-0.70%,214038
2022-06-27,1.28935,1.2916,1.28642,1.2865,-0.0025,-0.19%,220566
2022-06-28,1.28646,1.2894,1.28189,1.28561,-0.00089,-0.07%,228652
2022-06-29,1.28547,1.28996,1.28437,1.2893,0.00369,+0.29%,227806
2022-06-30,1.28928,1.29328,1.2861,1.28719,-0.00211,-0.16%,264963
2022-07-01,1.28718,1.29658,1.28521,1.28521,-0.00198,-0.15%,244514
2022-07-04,1.28949,1.29023,1.2837,1.28593,0.00072,+0.06%,150526
2022-07-05,1.28509,1.30831,1.28432,1.30271,0.01678,+1.30%,265634
2022-07-06,1.30271,1.30773,1.30117,1.3024,-0.00031,-0.02%,289744
2022-07-07,1.30249,1.30552,1.2963,1.2963,-0.0061,-0.47%,214405
2022-07-08,1.29631,1.30336,1.29026,1.29026,-0.00604,-0.47%,248713
2022-07-11,1.29557,1.3051,1.29411,1.30028,0.01002,+0.78%,213843
2022-07-12,1.30029,1.30499,1.2984,1.30196,0.00168,+0.13%,257122
2022-07-13,1.30193,1.30595,1.29368,1.29537,-0.00659,-0.51%,278574
2022-07-14,1.29529,1.3223,1.29529,1.31139,0.01602,+1.24%,317375
2022-07-15,1.31138,1.3135,1.30028,1.30028,-0.01111,-0.85%,247853
2022-07-18,1.30248,1.30248,1.28985,1.29533,-0.00495,-0.38%,218320
2022-07-19,1.29551,1.29885,1.28671,1.28691,-0.00842,-0.65%,236788
2022-07-20,1.28689,1.29063,1.28546,1.28804,0.00113,+0.09%,242379
2022-07-21,1.28803,1.29363,1.28595,1.28649,-0.00155,-0.12%,267448
2022-07-22,1.28647,1.29276,1.28226,1.29131,0.00482,+0.37%,228470
2022-07-25,1.29229,1.29461,1.2834,1.2834,-0.00791,-0.61%,214985
2022-07-26,1.28337,1.29008,1.28163,1.28787,0.00447,+0.35%,205531
2022-07-27,1.28786,1.29104,1.28054,1.28054,-0.00733,-0.57%,236249
2022-07-28,1.28049,1.28688,1.27951,1.28054,0,0.00%,235948
2022-07-29,1.28051,1.28543,1.27883,1.27941,-0.00113,-0.09%,229995
2022-08-01,1.28145,1.28558,1.2767,1.28348,0.00407,+0.32%,198073
2022-08-02,1.28345,1.28868,1.28335,1.28783,0.00435,+0.34%,269578
2022-08-03,1.28781,1.2891,1.28323,1.28421,-0.00362,-0.28%,221606
2022-08-04,1.28416,1.28755,1.28177,1.28626,0.00205,+0.16%,203061
2022-08-05,1.28626,1.29841,1.28603,1.29325,0.00699,+0.54%,214536
2022-08-08,1.29259,1.29494,1.28387,1.28527,-0.00798,-0.62%,165085
2022-08-09,1.2853,1.28998,1.28432,1.28805,0.00278,+0.22%,175838
2022-08-10,1.28801,1.28947,1.27509,1.2765,-0.01155,-0.90%,133530
2022-08-11,1.27732,1.28735,1.27277,1.27594,-0.00056,-0.04%,150351
2022-08-12,1.27596,1.28024,1.27393,1.27447,-0.00147,-0.12%,130642
2022-08-15,1.2775,1.29332,1.27658,1.29011,0.01564,+1.23%,148076
2022-08-16,1.29011,1.29279,1.28308,1.28358,-0.00653,-0.51%,156451
2022-08-17,1.28414,1.2936,1.2827,1.29118,0.0076,+0.59%,168518
2022-08-18,1.29117,1.29664,1.28807,1.29431,0.00313,+0.24%,142246
2022-08-19,1.29456,1.30085,1.29422,1.29879,0.00448,+0.35%,145215
2022-08-22,1.29896,1.30605,1.29718,1.30538,0.00659,+0.51%,92466
2022-08-23,1.30537,1.30625,1.29338,1.29479,-0.01059,-0.81%,112851
2022-08-24,1.29481,1.30181,1.29472,1.29591,0.00112,+0.09%,105363
2022-08-25,1.29597,1.29748,1.28953,1.29224,-0.00367,-0.28%,105827
2022-08-26,1.29223,1.30422,1.29044,1.29895,0.00671,+0.52%,109534
2022-08-29,1.30296,1.30753,1.29905,1.30013,0.00118,+0.09%,104514
2022-08-30,1.30012,1.31075,1.29719,1.3089,0.00877,+0.67%,121028
2022-08-31,1.30887,1.31401,1.30631,1.31222,0.00332,+0.25%,122724
2022-09-01,1.31219,1.32073,1.31173,1.31527,0.00305,+0.23%,126822
2022-09-02,1.31525,1.31689,1.30749,1.31048,-0.00479,-0.36%,117894
2022-09-05,1.3128,1.31732,1.31244,1.31371,0.00323,+0.25%,77649
2022-09-06,1.31355,1.31699,1.30958,1.31472,0.00101,+0.08%,124401
2022-09-07,1.31473,1.32086,1.31048,1.31048,-0.00424,-0.32%,269078
2022-09-08,1.31044,1.31588,1.30769,1.30792,-0.00256,-0.20%,249662
2022-09-09,1.30785,1.30964,1.29817,1.29849,-0.00943,-0.72%,226595
2022-09-12,1.30364,1.30487,1.29634,1.29829,-0.0002,-0.02%,194649
2022-09-13,1.29824,1.31743,1.29534,1.31557,0.01728,+1.33%,235664
2022-09-14,1.31568,1.32054,1.3139,1.31655,0.00098,+0.07%,250104
2022-09-15,1.31655,1.32396,1.31529,1.32256,0.00601,+0.46%,232469
2022-09-16,1.32254,1.33071,1.32241,1.32643,0.00387,+0.29%,232790
2022-09-19,1.32701,1.33436,1.32451,1.32499,-0.00144,-0.11%,226291
2022-09-20,1.32499,1.33744,1.32264,1.33644,0.01145,+0.86%,219468
2022-09-21,1.33642,1.34671,1.33573,1.34639,0.00995,+0.74%,294599
2022-09-22,1.34638,1.35436,1.34088,1.34846,0.00207,+0.15%,297681
2022-09-23,1.34845,1.36119,1.34677,1.35656,0.0081,+0.60%,290429
2022-09-26,1.36159,1.38078,1.35587,1.37294,0.01638,+1.21%,386155
2022-09-27,1.37298,1.37749,1.36393,1.37167,-0.00127,-0.09%,345997
2022-09-28,1.3717,1.38323,1.35982,1.35982,-0.01185,-0.86%,390397
2022-09-29,1.35986,1.37551,1.35986,1.36811,0.00829,+0.61%,380079
2022-09-30,1.3681,1.38365,1.3658,1.37781,0.0097,+0.71%,354386
2022-10-03,1.38163,1.38212,1.36198,1.36204,-0.01577,-1.14%,310907
2022-10-04,1.36204,1.36638,1.35027,1.35031,-0.01173,-0.86%,314477
2022-10-05,1.35025,1.36951,1.35009,1.36165,0.01134,+0.84%,304138
2022-10-06,1.36161,1.37546,1.35641,1.37466,0.01301,+0.96%,317573
